InvoiceID,CustomerID,BranchID,InvoiceDate,Channel,PaymentMethod,DiscountAmount,TotalAmount,Status,Year,Month,YearMonth,ItemsCount,ItemsQty
INV000255,C01471,B02,1401-03-29,Store,Wallet,0.0,4275962.0,Completed,1401,3,1401-03,6,21
INV000256,C01582,B06,1403-10-18,Store,OnlinePay,0.0,3757561.0,Completed,1403,10,1403-10,4,10
INV000257,C01254,B02,1404-07-10,Store,Card,0.0,1.0,Completed,1404,7,1404-07,1,1
INV000258,C00673,B03,1404-06-10,Store,Cash,0.0,1275625.0,Completed,1404,6,1404-06,1,5
INV000259,C01877,B06,1403-08-16,App,Cash,311801.0,3074622.0,Completed,1403,8,1403-08,4,12
INV000260,C01336,B99,1400-08-24,Store,OnlinePay,164111.0,3696685.0,Completed,1400,8,1400-08,4,13
INV000261,C01735,B02,1400-02-11,Store,Card,173556.0,2383411.0,Completed,1400,2,1400-02,3,10
INV000262,C00677,B04,1404-07-22,App,Wallet,71702.0,1002424.0,Completed,1404,7,1404-07,2,4
INV000263,C02108,B05,1403-06-14,Store,Card,0.0,1744399.0,Completed,1403,6,1403-06,4,12
INV000264,C01135,B99,1404-07-23,App,OnlinePay,0.0,6129728.0,Completed,1404,7,1404-07,6,23
INV000265,C02092,B02,1401-03-09,Store,Cash,0.0,1436353.0,Completed,1401,3,1401-03,2,5
INV000266,C00002,B04,1402-09-15,Store,Cash,157067.0,4450135.0,Completed,1402,9,1402-09,5,20
INV000267,C01625,B05,1405-02-24,Store,Card,0.0,1328796.0,Completed,1405,2,1405-02,5,13
INV000268,C00565,B06,1401-03-31,Store,Card,0.0,2228570.0,Completed,1401,3,1401-03,3,8
INV000269,C01907,B99,1400-06-21,Online,Cash,0.0,1020500.0,Completed,1400,6,1400-06,1,4
INV000270,C00781,B03,1403-12-23,Store,OnlinePay,123722.0,2805897.0,Completed,1403,12,1403-12,6,16
INV000271,C01162,B03,1403-09-06,Store,Cash,0.0,149716.0,Completed,1403,9,1403-09,1,2
INV000272,C00932,B08,1405-04-14,Store,OnlinePay,0.0,5089114.0,Completed,1405,4,1405-04,6,20
INV000273,C00772,B04,1405-02-04,App,OnlinePay,165346.0,1528102.0,Completed,1405,2,1405-02,1,4
INV000274,C01403,B99,1404-05-30,Online,Card,0.0,6334962.0,Completed,1404,5,1404-05,6,19
INV000275,C01082,B04,1400-02-16,Store,Cash,0.0,3846150.0,Completed,1400,2,1400-02,6,16
INV000276,C01078,B99,1403-02-01,App,OnlinePay,0.0,3616290.0,Completed,1403,2,1403-02,6,20
INV000277,C00190,B99,1405-01-19,Online,Card,0.0,3125073.0,Completed,1405,1,1405-01,4,13
INV000278,C01842,B99,1402-11-10,Online,OnlinePay,111276.0,1202102.0,Completed,1402,11,1402-11,2,6
INV000279,C01791,B04,1405-05-01,Store,Card,0.0,2321843.0,Completed,1405,5,1405-05,3,8
INV000280,C00974,B05,1403-12-21,Store,OnlinePay,0.0,1318296.0,Completed,1403,12,1403-12,2,6
INV000281,C00799,B99,1400-11-04,Store,Card,0.0,1836330.0,Completed,1400,11,1400-11,1,5
INV000282,C01825,B99,1403-03-25,Online,OnlinePay,0.0,1062116.0,Completed,1403,3,1403-03,3,9
INV000283,C00733,B99,1404-02-25,Store,OnlinePay,0.0,1289773.0,Completed,1404,2,1404-02,4,11
INV000284,C00216,B07,1400-07-01,Store,Card,0.0,1400922.0,Completed,1400,7,1400-07,3,6
INV000285,C00636,B99,1402-05-02,Online,Card,34162.0,985316.0,Completed,1402,5,1402-05,2,3
INV000286,C01562,B99,1404-03-31,Online,Card,0.0,2704769.0,Completed,1404,3,1404-03,5,17
INV000287,C01207,B99,1401-02-26,Online,Wallet,0.0,291885.0,Completed,1401,2,1401-02,1,5
INV000288,C00344,B08,1402-05-10,Store,OnlinePay,34820.0,959923.0,Completed,1402,5,1402-05,4,9
INV000289,C01690,B99,1404-02-15,Online,Cash,0.0,649186.0,Completed,1404,2,1404-02,3,4
INV000290,C00195,B02,1404-07-10,Store,Cash,0.0,1349080.0,Completed,1404,7,1404-07,2,8
INV000291,C01216,B99,1403-04-12,Store,OnlinePay,0.0,1652122.0,Completed,1403,4,1403-04,6,10
INV000292,C01158,B02,1405-04-23,Store,OnlinePay,0.0,284817.0,Completed,1405,4,1405-04,1,3
INV000293,C01484,B99,1405-03-03,Store,Wallet,0.0,1317476.0,Completed,1405,3,1405-03,1,4
INV000294,C00059,B07,1403-01-19,Store,Card,171501.0,3081148.0,Completed,1403,1,1403-01,4,15
INV000295,C01097,B06,1401-03-03,Store,Card,62384.0,2488715.0,Completed,1401,3,1401-03,5,12
INV000296,C00345,B04,1404-07-07,Store,Card,129069.0,3092379.0,Completed,1404,7,1404-07,3,11
INV000297,C02078,B02,1401-09-26,App,Cash,0.0,304624.0,Completed,1401,9,1401-09,1,1
INV000298,C02167,B07,1404-11-04,Store,OnlinePay,207404.0,3673231.0,Completed,1404,11,1404-11,5,15
INV000299,C01178,B99,1403-08-22,Store,Wallet,256783.0,1477002.0,Completed,1403,8,1403-08,2,10
INV000300,C00748,B99,1402-08-16,Online,Wallet,0.0,3421046.0,Completed,1402,8,1402-08,6,22
INV000301,C02154,B99,1403-06-27,Online,OnlinePay,205447.0,2765782.0,Completed,1403,6,1403-06,6,16
INV000302,C01753,B08,1403-05-12,Store,Cash,0.0,4.0,Completed,1403,5,1403-05,1,4
INV000303,C00003,B99,1405-03-02,Store,Card,197860.0,2836872.0,Completed,1405,3,1405-03,6,14
INV000304,C00199,B05,1401-07-15,Store,Card,41819.0,627767.0,Completed,1401,7,1401-07,2,5
INV000305,C00272,B99,1405-03-07,Online,Cash,102067.0,1658900.0,Completed,1405,3,1405-03,5,11
INV000306,C01299,B01,1400-03-20,Store,OnlinePay,267395.0,1667970.0,Completed,1400,3,1400-03,3,8
INV000307,C00435,B99,1404-07-02,Online,Card,0.0,1412421.0,Completed,1404,7,1404-07,2,6
INV000308,C01171,B07,1405-02-25,Store,OnlinePay,96189.0,583648.0,Completed,1405,2,1405-02,2,5
INV000309,C01865,B06,1402-08-16,Store,Card,0.0,1358834.0,Completed,1402,8,1402-08,3,6
INV000310,C00304,B99,1400-07-20,Store,Card,0.0,1465436.0,Completed,1400,7,1400-07,3,12
INV000311,C01569,B99,1404-08-30,Online,Card,0.0,914158.0,Completed,1404,8,1404-08,2,3
INV000312,C01087,B06,1404-11-04,Store,Wallet,0.0,3874957.0,Completed,1404,11,1404-11,5,18
INV000313,C01846,B99,1402-04-13,Online,Card,0.0,5025423.0,Completed,1402,4,1402-04,6,20
INV000314,C01271,B99,1403-04-13,Online,Card,0.0,6284001.0,Completed,1403,4,1403-04,6,18
INV000315,C01342,B01,1404-09-08,Store,Card,583595.0,6028022.0,Completed,1404,9,1404-09,6,18
INV000316,C00341,B99,1401-05-24,Store,Card,0.0,5001203.0,Completed,1401,5,1401-05,5,17
INV000317,C01054,B03,1403-11-11,Store,OnlinePay,1692.0,87436.0,Completed,1403,11,1403-11,1,4
INV000318,C01347,B03,1402-11-03,Store,Cash,0.0,5252666.0,Completed,1402,11,1402-11,6,17
INV000319,C01157,B07,1401-04-07,Store,Cash,58778.0,435402.0,Cancelled,1401,4,1401-04,2,4
INV000320,C00558,B99,1404-10-16,Online,Cash,0.0,2266323.0,Completed,1404,10,1404-10,5,15
INV000321,C01107,B04,1402-03-18,Store,Card,106666.0,3513636.0,Completed,1402,3,1402-03,6,19
INV000322,C00698,B99,1405-03-17,Store,Wallet,10289.0,280851.0,Completed,1405,3,1405-03,1,4
INV000323,C01701,B02,1403-07-18,Store,Card,0.0,3343572.0,Completed,1403,7,1403-07,6,12
INV000324,C00606,B01,1403-04-04,Store,OnlinePay,0.0,4402620.0,Completed,1403,4,1403-04,6,16
INV000325,C00354,B99,1402-10-19,Store,Cash,212092.0,3051225.0,Completed,1402,10,1402-10,5,15
INV000326,C00476,B01,1402-08-30,Store,Cash,0.0,5894839.0,Completed,1402,8,1402-08,4,17
INV000327,C01559,B99,1404-09-23,Online,Cash,0.0,2437177.0,Completed,1404,9,1404-09,3,8
INV000328,C00860,B05,1404-01-25,Store,Card,83240.0,1854814.0,Completed,1404,1,1404-01,3,10
INV000329,C01135,B06,1404-07-08,Store,Wallet,0.0,1935785.0,Completed,1404,7,1404-07,5,11
INV000330,C01658,B04,1402-10-14,App,Card,0.0,454780.0,Cancelled,1402,10,1402-10,1,2
INV000331,C00547,B99,1401-11-10,Store,Card,0.0,2463704.0,Completed,1401,11,1401-11,3,11
INV000332,C00903,B99,1400-08-30,Online,Card,0.0,2699917.0,Completed,1400,8,1400-08,5,12
INV000333,C01723,B07,1404-07-12,Store,Card,0.0,3725760.0,Completed,1404,7,1404-07,4,16
INV000334,C01945,B08,1402-10-01,Store,Card,0.0,901423.0,Completed,1402,10,1402-10,2,4
INV000335,C01527,B02,1403-03-25,Store,Card,0.0,765377.0,Completed,1403,3,1403-03,2,5
INV000336,C01957,B99,1403-01-12,Online,OnlinePay,0.0,5311539.0,Completed,1403,1,1403-01,4,19
INV000337,C01123,B99,1402-11-04,Store,Cash,58029.0,380412.0,Completed,1402,11,1402-11,1,1
INV000338,C01350,B05,1404-02-05,Store,Card,0.0,1373219.0,Completed,1404,2,1404-02,4,16
INV000339,C01412,B99,1403-10-03,Store,Card,69948.0,1760866.0,Completed,1403,10,1403-10,4,10
INV000340,C01568,B99,1405-05-18,Store,Card,89404.0,2786061.0,Completed,1405,5,1405-05,4,9
INV000341,C01607,B07,1401-01-13,Store,Card,0.0,3162995.0,Completed,1401,1,1401-01,4,15
INV000342,C01927,B06,1403-07-27,Store,OnlinePay,0.0,3468205.0,Completed,1403,7,1403-07,5,17
INV000343,C01367,B05,1400-06-25,Store,Card,153237.0,2595000.0,Completed,1400,6,1400-06,4,9
INV000344,C00405,B99,1404-09-06,Store,Cash,0.0,3250895.0,Completed,1404,9,1404-09,5,17
INV000345,C00886,B99,1403-10-18,App,Card,819995.0,4679983.0,Completed,1403,10,1403-10,5,21
INV000346,C01610,B99,1402-10-29,Online,OnlinePay,0.0,3601195.0,Completed,1402,10,1402-10,6,18
INV000347,C00193,B99,1404-08-26,Online,Card,0.0,3799563.0,Completed,1404,8,1404-08,3,10
INV000348,C01018,B04,1402-12-21,Store,OnlinePay,0.0,3485444.0,Completed,1402,12,1402-12,5,13
INV000349,C00421,B06,1401-08-18,Store,Wallet,0.0,586972.0,Completed,1401,8,1401-08,1,4
INV000350,C00768,B99,1403-01-17,Online,OnlinePay,0.0,189878.0,Completed,1403,1,1403-01,1,2
INV000351,C00194,B01,1400-07-14,Store,Card,171486.0,4900493.0,Completed,1400,7,1400-07,5,16
INV000352,C00616,B05,1405-01-22,Store,Card,0.0,4878185.0,Completed,1405,1,1405-01,6,20
INV000353,C00385,B05,1404-04-26,App,Card,0.0,1592059.0,Completed,1404,4,1404-04,3,10
INV000354,C00311,B08,1404-06-18,Store,Wallet,0.0,1134228.0,Completed,1404,6,1404-06,1,3
INV000355,C01430,B02,1404-12-24,Store,Card,161744.0,2046965.0,Completed,1404,12,1404-12,4,13
INV000356,C01476,B08,1404-08-08,Store,Wallet,35462.0,227102.0,Completed,1404,8,1404-08,1,4
INV000357,C00427,B04,1402-11-06,App,Cash,0.0,5252378.0,Completed,1402,11,1402-11,4,16
INV000358,C01759,B08,1400-11-30,Store,OnlinePay,132425.0,3709989.0,Completed,1400,11,1400-11,4,13
INV000359,C02112,B99,1402-07-03,Store,OnlinePay,878886.0,5430277.0,Completed,1402,7,1402-07,6,21
INV000360,C01323,B01,1405-03-16,Store,Wallet,106901.0,1035697.0,Completed,1405,3,1405-03,2,6
INV000361,C01663,B02,1405-04-09,Store,Cash,0.0,1221636.0,Completed,1405,4,1405-04,2,4
INV000362,C01936,B06,1404-06-31,Store,Card,77509.0,2489226.0,Completed,1404,6,1404-06,4,9
INV000363,C00704,B05,1401-06-24,Store,OnlinePay,0.0,3218473.0,Completed,1401,6,1401-06,5,15
INV000364,C00267,B01,1401-05-31,App,Card,44760.0,1539484.0,Completed,1401,5,1401-05,1,4
INV000365,C01707,B99,1405-01-02,Online,Cash,0.0,3144050.0,Completed,1405,1,1405-01,4,10
INV000366,C01741,B04,1401-01-20,Store,Cash,0.0,2944301.0,Returned,1401,1,1401-01,5,12
INV000367,C02059,B99,1403-08-17,Online,Card,0.0,5357987.0,Completed,1403,8,1403-08,6,19
INV000368,C00707,B04,1402-07-12,Store,OnlinePay,0.0,2968341.0,Completed,1402,7,1402-07,4,14
INV000369,C01718,B03,1402-01-31,Store,Card,0.0,1947919.0,Completed,1402,1,1402-01,2,9
INV000370,C00252,B99,1404-01-25,Online,Card,0.0,1225500.0,Completed,1404,1,1404-01,1,4
INV000371,C00155,B99,1405-04-27,Online,Card,0.0,1364388.0,Completed,1405,4,1405-04,1,4
INV000372,C00636,B04,1404-07-14,Store,Cash,92483.0,3138347.0,Completed,1404,7,1404-07,6,21
INV000373,C01071,B05,1403-02-12,Store,OnlinePay,59181.0,1401115.0,Completed,1403,2,1403-02,3,5
INV000374,C01563,B05,1402-11-25,App,Card,0.0,423612.0,Completed,1402,11,1402-11,1,4
INV000375,C00155,B04,1405-02-06,Store,OnlinePay,0.0,2568680.0,Completed,1405,2,1405-02,3,15
INV000376,C00551,B06,1403-08-05,Store,Card,47073.0,693219.0,Completed,1403,8,1403-08,3,6
INV000377,C00081,B08,1403-03-01,Store,OnlinePay,13454.0,473070.0,Completed,1403,3,1403-03,2,4
INV000378,C00047,B07,1404-02-03,Store,OnlinePay,0.0,5000597.0,Completed,1404,2,1404-02,6,22
INV000379,C00520,B05,1401-09-11,Store,OnlinePay,0.0,2829596.0,Completed,1401,9,1401-09,3,8
INV000380,C01144,B99,1400-06-27,Online,OnlinePay,92424.0,2829169.0,Completed,1400,6,1400-06,4,14
INV000381,C00849,B99,1404-11-25,Online,Card,96397.0,2806380.0,Completed,1404,11,1404-11,3,9
INV000382,C02181,B05,1403-10-01,App,Wallet,0.0,1596433.0,Completed,1403,10,1403-10,2,5
INV000383,C01795,B04,1401-03-14,App,Cash,0.0,1317476.0,Returned,1401,3,1401-03,1,4
INV000384,C01025,B03,1402-01-22,Store,Card,0.0,3156867.0,Completed,1402,1,1402-01,4,10
INV000385,C01074,B99,1405-06-16,Store,Cash,0.0,7253239.0,Completed,1405,6,1405-06,6,25
INV000386,C00508,B01,1403-11-21,Store,Wallet,0.0,1010807.0,Completed,1403,11,1403-11,2,5
INV000387,C01098,B08,1403-11-24,Store,OnlinePay,0.0,2536279.0,Completed,1403,11,1403-11,3,10
INV000388,C00574,B99,1400-07-18,Store,Card,0.0,3969646.0,Cancelled,1400,7,1400-07,6,18
INV000389,C01284,B08,1405-05-13,Store,Wallet,0.0,6025584.0,Completed,1405,5,1405-05,6,23
INV000390,C00228,B99,1405-01-15,Online,Card,0.0,3398521.0,Completed,1405,1,1405-01,5,11
INV000391,C00568,B02,1403-06-11,Store,Cash,265403.0,3566862.0,Completed,1403,6,1403-06,5,17
INV000392,C00988,B03,1402-02-16,Store,OnlinePay,0.0,3293964.0,Completed,1402,2,1402-02,5,14
INV000393,C00578,B04,1404-02-29,Store,Card,0.0,2738948.0,Completed,1404,2,1404-02,3,8
INV000394,C02080,B99,1404-10-19,Store,Cash,0.0,2474527.0,Completed,1404,10,1404-10,2,7
INV000395,C01733,B99,1404-07-28,Online,OnlinePay,0.0,2747257.0,Completed,1404,7,1404-07,2,9
INV000396,C00567,B99,1405-05-26,Store,Wallet,0.0,2160164.0,Completed,1405,5,1405-05,5,11
INV000397,C00552,B99,1403-11-26,Online,OnlinePay,0.0,3348081.0,Completed,1403,11,1403-11,6,17
INV000398,C00293,B03,1402-03-10,App,Cash,85052.0,2420993.0,Completed,1402,3,1402-03,5,13
INV000399,C01019,B99,1403-03-03,Online,Card,0.0,4199290.0,Completed,1403,3,1403-03,5,17
INV000400,C01791,B04,1404-09-20,App,OnlinePay,0.0,1707897.0,Completed,1404,9,1404-09,3,9
INV000401,C00322,B02,1401-11-20,Store,Wallet,0.0,1167778.0,Completed,1401,11,1401-11,3,9
INV000402,C00501,B07,1401-08-27,Store,OnlinePay,85227.0,989323.0,Completed,1401,8,1401-08,2,6
INV000403,C00489,B06,1404-04-14,Store,OnlinePay,35357.0,1044067.0,Completed,1404,4,1404-04,1,4
INV000404,C01098,B99,1402-12-02,Online,Cash,0.0,1.0,Completed,1402,12,1402-12,1,1
INV000405,C00856,B99,1404-09-20,Store,Cash,0.0,515070.0,Completed,1404,9,1404-09,2,3
INV000406,C00621,B06,1401-01-24,Store,OnlinePay,233219.0,1439521.0,Completed,1401,1,1401-01,6,17
INV000407,C01001,B99,1402-04-11,Store,Wallet,0.0,2771962.0,Completed,1402,4,1402-04,3,8
INV000408,C02016,B01,1401-11-26,Store,Wallet,0.0,701438.0,Completed,1401,11,1401-11,3,8
INV000409,C01385,B99,1404-02-29,App,OnlinePay,0.0,2101818.0,Completed,1404,2,1404-02,3,11
INV000410,C00469,B08,1404-06-16,App,Cash,0.0,2861382.0,Completed,1404,6,1404-06,2,7
INV000411,C01857,B99,1402-12-23,Online,Wallet,0.0,2272572.0,Completed,1402,12,1402-12,2,8
INV000412,C02146,B04,1403-01-27,Store,Card,69689.0,540492.0,Completed,1403,1,1403-01,3,7
INV000413,C01185,B07,1401-01-02,Store,OnlinePay,180504.0,2218837.0,Completed,1401,1,1401-01,3,8
INV000414,C00885,B03,1404-03-05,Store,Card,0.0,4265536.0,Completed,1404,3,1404-03,6,15
INV000415,C01831,B99,1405-06-20,Store,Cash,0.0,328580.0,Completed,1405,6,1405-06,1,4
INV000416,C00927,B04,1404-07-14,App,Cash,0.0,2345210.0,Completed,1404,7,1404-07,4,7
INV000417,C00515,B99,1401-08-07,Online,Cash,49112.0,648478.0,Completed,1401,8,1401-08,3,5
INV000418,C00785,B99,1403-10-30,Online,Card,0.0,2146263.0,Completed,1403,10,1403-10,3,7
INV000419,C00344,B05,1402-01-16,Store,Card,113668.0,2512749.0,Completed,1402,1,1402-01,4,16
INV000420,C00310,B04,1400-03-17,App,Cash,0.0,1843825.0,Cancelled,1400,3,1400-03,4,11
INV000421,C01272,B01,1401-04-22,Store,Card,0.0,2174102.0,Completed,1401,4,1401-04,5,10
INV000422,C00777,B06,1400-10-15,Store,Card,11517.0,662142.0,Completed,1400,10,1400-10,1,3
INV000423,C00093,B99,1401-06-04,Online,OnlinePay,616204.0,4749283.0,Completed,1401,6,1401-06,6,23
INV000424,C02111,B99,1404-08-15,Store,OnlinePay,0.0,739155.0,Completed,1404,8,1404-08,1,3
INV000425,C00543,B99,1402-01-13,Online,Cash,43200.0,1214894.0,Completed,1402,1,1402-01,2,7
INV000426,C01898,B01,1404-06-12,Store,Card,219411.0,2773800.0,Completed,1404,6,1404-06,6,17
INV000427,C00409,B07,1405-04-09,Store,Wallet,0.0,1574527.0,Completed,1405,4,1405-04,3,5
INV000428,C00774,B99,1403-07-28,Online,Cash,0.0,3.0,Completed,1403,7,1403-07,1,3
INV000429,C02042,B02,1403-02-10,Store,Cash,0.0,1952449.0,Completed,1403,2,1403-02,2,5
INV000430,C01273,B05,1404-05-31,Store,Card,0.0,1089106.0,Completed,1404,5,1404-05,2,8
INV000431,C01067,B06,1400-09-29,Store,Card,0.0,3096894.0,Completed,1400,9,1400-09,5,14
INV000432,C01715,B01,1402-10-29,App,OnlinePay,0.0,994685.0,Completed,1402,10,1402-10,2,7
INV000433,C00956,B03,1403-03-05,App,Card,0.0,489271.0,Completed,1403,3,1403-03,3,4
INV000434,C00961,B99,1404-10-15,Online,Card,485383.0,5902223.0,Completed,1404,10,1404-10,6,21
INV000435,C01312,B01,1404-09-16,Store,OnlinePay,0.0,801085.0,Completed,1404,9,1404-09,3,4
INV000436,C01735,B06,1404-11-13,Store,Card,0.0,145570.0,Completed,1404,11,1404-11,1,2
INV000437,C01476,B99,1404-02-29,Online,Cash,0.0,1188381.0,Completed,1404,2,1404-02,2,3
INV000438,C01998,B04,1403-05-07,Store,OnlinePay,293043.0,4095719.0,Completed,1403,5,1403-05,5,13
INV000439,C01637,B01,1404-10-10,Store,Card,209520.0,2896706.0,Completed,1404,10,1404-10,3,9
INV000440,C00901,B99,1404-12-22,Store,Card,0.0,3079700.0,Completed,1404,12,1404-12,4,17
INV000441,C01946,B07,1403-02-01,Store,OnlinePay,0.0,2213525.0,Completed,1403,2,1403-02,4,8
INV000442,C00491,B01,1405-06-09,Store,Card,0.0,1163814.0,Completed,1405,6,1405-06,1,3
INV000443,C02076,B01,1404-12-24,Store,Card,0.0,526102.0,Completed,1404,12,1404-12,1,2
INV000444,C01581,B03,1403-03-27,Store,OnlinePay,0.0,2310752.0,Completed,1403,3,1403-03,5,13
INV000445,C00483,B08,1400-07-10,Store,Card,0.0,284817.0,Completed,1400,7,1400-07,1,3
INV000446,C01065,B04,1401-08-10,Store,Card,6991.0,257589.0,Completed,1401,8,1401-08,1,2
INV000447,C01150,B06,1404-07-12,Store,OnlinePay,0.0,5887383.0,Completed,1404,7,1404-07,6,24
INV000448,C02125,B99,1400-11-09,Store,OnlinePay,0.0,3664657.0,Cancelled,1400,11,1400-11,6,19
INV000449,C01233,B99,1403-01-13,Online,Card,48824.0,1650850.0,Completed,1403,1,1403-01,3,9
INV000450,C01113,B04,1403-09-26,Store,Card,0.0,1304276.0,Completed,1403,9,1403-09,2,4
INV000451,C00471,B07,1404-12-29,App,OnlinePay,0.0,3905477.0,Completed,1404,12,1404-12,4,12
INV000452,C01613,B08,1404-11-11,Store,OnlinePay,419155.0,3169119.0,Completed,1404,11,1404-11,6,19
INV000453,C01441,B99,1404-06-25,Online,Card,0.0,3389153.0,Completed,1404,6,1404-06,3,13
INV000454,C01181,B07,1402-09-15,App,Card,109219.0,1045818.0,Completed,1402,9,1402-09,2,3
INV000455,C01760,B02,1401-01-20,Store,OnlinePay,0.0,3032452.0,Completed,1401,1,1401-01,3,12
INV000456,C01758,B02,1404-01-13,Store,Card,0.0,1410467.0,Completed,1404,1,1404-01,3,9
INV000457,C00570,B07,1401-04-26,Store,Wallet,0.0,3200119.0,Completed,1401,4,1401-04,6,24
INV000458,C00386,B03,1403-07-05,Store,Card,0.0,2314074.0,Completed,1403,7,1403-07,2,7
INV000459,C00324,B08,1405-06-02,Store,OnlinePay,0.0,2646085.0,Completed,1405,6,1405-06,6,13
INV000460,C01886,B08,1403-06-16,App,Cash,0.0,874428.0,Completed,1403,6,1403-06,1,4
INV000462,C00603,B02,1404-01-25,Store,Card,56525.0,1507235.0,Completed,1404,1,1404-01,5,13
INV000463,C00212,B99,1404-10-14,Store,Cash,120332.0,3078347.0,Completed,1404,10,1404-10,6,19
INV000464,C00341,B07,1402-11-13,Store,Card,0.0,454780.0,Completed,1402,11,1402-11,1,2
INV000465,C01648,B06,1403-03-02,Store,OnlinePay,0.0,1214054.0,Completed,1403,3,1403-03,2,8
INV000466,C01130,B99,1401-04-11,Online,Card,0.0,3405323.0,Completed,1401,4,1401-04,4,12
INV000467,C00607,B04,1403-10-15,Store,Card,132673.0,4181823.0,Completed,1403,10,1403-10,6,20
INV000468,C02122,B05,1402-01-18,Store,Cash,0.0,1881657.0,Completed,1402,1,1402-01,3,9
INV000469,C02019,B06,1403-03-22,Store,Card,0.0,3225408.0,Completed,1403,3,1403-03,4,14
INV000470,C00508,B99,1404-06-28,Store,Card,0.0,484116.0,Completed,1404,6,1404-06,3,5
INV000471,C01087,B99,1400-02-12,Online,OnlinePay,291172.0,4036704.0,Completed,1400,2,1400-02,6,18
INV000472,C01143,B01,1403-07-09,Store,Card,0.0,1646847.0,Completed,1403,7,1403-07,2,7
INV000473,C01524,B99,1401-04-05,Online,OnlinePay,0.0,4110592.0,Completed,1401,4,1401-04,5,18
INV000474,C01950,B99,1401-12-20,Online,Cash,0.0,321113.0,Completed,1401,12,1401-12,1,1
INV000475,C01247,B07,1400-03-30,App,Card,12016.0,109224.0,Completed,1400,3,1400-03,1,2
INV000476,C01543,B99,1401-03-25,Online,OnlinePay,0.0,1082846.0,Completed,1401,3,1401-03,3,8
INV000477,C00121,B01,1405-06-11,App,OnlinePay,0.0,3750978.0,Completed,1405,6,1405-06,5,13
INV000478,C00060,B99,1405-06-29,Online,Card,0.0,1483380.0,Completed,1405,6,1405-06,3,5
INV000479,C00277,B02,1404-04-05,Store,Cash,0.0,1731946.0,Completed,1404,4,1404-04,2,7
INV000480,C01306,B02,1403-10-09,Store,OnlinePay,0.0,705524.0,Completed,1403,10,1403-10,1,4
INV000481,C00401,B99,1404-07-13,Online,Wallet,0.0,1959006.0,Completed,1404,7,1404-07,3,6
INV000482,C00284,B02,1405-01-20,Store,OnlinePay,77329.0,770610.0,Completed,1405,1,1405-01,2,7
INV000483,C00969,B02,1403-04-14,App,Wallet,0.0,215357.0,Completed,1403,4,1403-04,2,3
INV000484,C01684,B08,1400-04-01,Store,Card,38847.0,1517941.0,Completed,1400,4,1400-04,1,4
INV000485,C00049,B02,1404-03-18,Store,Cash,12855.0,486364.0,Cancelled,1404,3,1404-03,3,8
INV000486,C00780,B05,1405-06-08,Store,Card,0.0,2947965.0,Completed,1405,6,1405-06,5,14
INV000487,C00067,B99,1401-11-02,Store,Card,0.0,360910.0,Completed,1401,11,1401-11,2,2
INV000488,C01460,B08,1403-01-05,Store,Card,139278.0,1334872.0,Completed,1403,1,1403-01,3,10
INV000489,C01997,B01,1402-06-09,Store,Card,0.0,1141520.0,Completed,1402,6,1402-06,3,8
INV000490,C00121,B01,1402-08-08,App,Cash,0.0,3190590.0,Completed,1402,8,1402-08,3,11
INV000491,C00458,B06,1404-04-08,Store,Card,0.0,820804.0,Completed,1404,4,1404-04,4,8
INV000492,C01608,B99,1402-07-12,Online,Wallet,0.0,3898709.0,Completed,1402,7,1402-07,4,15
INV000493,C01803,B99,1405-03-27,Online,Wallet,0.0,3633542.0,Completed,1405,3,1405-03,5,15
INV000494,C01479,B99,1404-08-04,Store,Cash,2846.0,88203.0,Completed,1404,8,1404-08,2,2
INV000495,C01303,B99,1400-03-10,Online,Card,354641.0,2540059.0,Completed,1400,3,1400-03,3,8
INV000496,C02146,B99,1404-09-24,Online,Wallet,0.0,1187979.0,Completed,1404,9,1404-09,3,8
INV000497,C02116,B99,1404-07-07,Online,Card,0.0,3812638.0,Completed,1404,7,1404-07,4,14
INV000498,C01296,B07,1403-04-08,Store,Card,112427.0,2447533.0,Completed,1403,4,1403-04,5,14
INV000499,C00350,B02,1403-03-01,Store,Card,0.0,1218496.0,Completed,1403,3,1403-03,1,4
INV000500,C00582,B06,1404-10-23,Store,Wallet,0.0,621429.0,Completed,1404,10,1404-10,1,3
INV000501,C01919,B99,1402-10-22,Online,Card,0.0,2381012.0,Completed,1402,10,1402-10,6,18
INV000502,C01397,B99,1401-03-01,Online,Card,0.0,1356282.0,Completed,1401,3,1401-03,2,4
INV000503,C00002,B99,1402-02-23,Online,Card,48267.0,537687.0,Completed,1402,2,1402-02,1,2
INV000504,C01846,B06,1401-11-19,App,Wallet,39152.0,1063649.0,Completed,1401,11,1401-11,2,8
