InvoiceID,CustomerID,BranchID,InvoiceDate,Channel,PaymentMethod,DiscountAmount,TotalAmount,Status
INV000343,C01367,B05,1400-06-25,Store,Card,153237.0,2595000.0,Completed
INV000344,C00405,B99,1404-09-06,Store,Cash,0.0,3250895.0,Completed
INV000345,C00886,B99,1403-10-18,App,Card,819995.0,4679983.0,Completed
INV000346,C01610,B99,1402-10-29,Online,OnlinePay,0.0,3601195.0,Completed
INV000347,C00193,B99,1404-08-26,Online,Card,0.0,3799563.0,Completed
INV000348,C01018,B04,1402-12-21,Store,OnlinePay,0.0,3485444.0,Completed
INV000349,C00421,B06,1401-08-18,Store,Wallet,0.0,586972.0,Completed
INV000350,C00768,B99,1403-01-17,Online,OnlinePay,0.0,189878.0,Completed
INV000351,C00194,B01,1400-07-14,Store,Card,171487.0,4900492.0,Completed
INV000352,C00616,B05,1405-01-22,Store,Card,0.0,4878185.0,Completed
INV000353,C00385,B05,1404-04-26,App,Card,0.0,1592059.0,Completed
INV000354,C00311,B08,1404-06-18,Store,Wallet,0.0,1134228.0,Completed
INV000355,C01430,B02,1404-12-24,Store,Card,161744.0,2046965.0,Completed
INV000356,C01476,B08,1404-08-08,Store,Wallet,35462.0,227102.0,Completed
INV000357,C00427,B04,1402-11-06,App,Cash,0.0,5252378.0,Completed
INV000358,C01759,B08,1400-11-30,Store,OnlinePay,132424.0,3709990.0,Completed
INV000359,C02112,B99,1402-07-03,Store,OnlinePay,878885.0,5430278.0,Completed
INV000360,C01323,B01,1405-03-16,Store,Wallet,106901.0,1035697.0,Completed
INV000361,C01663,B02,1405-04-09,Store,Cash,0.0,1221636.0,Completed
INV000362,C01936,B06,1404-06-31,Store,Card,77509.0,2489226.0,Completed
INV000363,C00704,B05,1401-06-24,Store,OnlinePay,0.0,3218473.0,Completed
INV000364,C00267,B01,1401-05-31,App,Card,44760.0,1539484.0,Completed
INV000365,C01707,B99,1405-01-02,Online,Cash,0.0,3144050.0,Completed
INV000366,C01741,B04,1401-01-20,Store,Cash,0.0,2944301.0,Returned
INV000367,C02059,B99,1403-08-17,Online,Card,0.0,5357987.0,Completed
INV000368,C00707,B04,1402-07-12,Store,OnlinePay,0.0,2968341.0,Completed
INV000369,C01718,B03,1402-01-31,Store,Card,0.0,1947919.0,Completed
INV000370,C00252,B99,1404-01-25,Online,Card,0.0,1225500.0,Completed
INV000371,C00155,B99,1405-04-27,Online,Card,0.0,1364388.0,Completed
INV000372,C00636,B04,1404-07-14,Store,Cash,92482.0,3138348.0,Completed
INV000373,C01071,B05,1403-02-12,Store,OnlinePay,59182.0,1401114.0,Completed
INV000374,C01563,B05,1402-11-25,App,Card,0.0,423612.0,Completed
INV000375,C00155,B04,1405-02-06,Store,OnlinePay,0.0,2568680.0,Completed
INV000376,C00551,B06,1403-08-05,Store,Card,47073.0,693219.0,Completed
INV000377,C00081,B08,1403-03-01,Store,OnlinePay,13454.0,473070.0,Completed
INV000378,C00047,B07,1404-02-03,Store,OnlinePay,0.0,5000597.0,Completed
INV000379,C00520,B05,1401-09-11,Store,OnlinePay,0.0,2829596.0,Completed
INV000380,C01144,B99,1400-06-27,Online,OnlinePay,92424.0,2829169.0,Completed
INV000381,C00849,B99,1404-11-25,Online,Card,96397.0,2806380.0,Completed
INV000382,C02181,B05,1403-10-01,App,Wallet,0.0,1596433.0,Completed
INV000383,C01795,B04,1401-03-14,App,Cash,0.0,1317476.0,Returned
INV000384,C01025,B03,1402-01-22,Store,Card,0.0,3156867.0,Completed
INV000385,C01074,B99,1405-06-16,Store,Cash,0.0,7253239.0,Completed
INV000386,C00508,B01,1403-11-21,Store,Wallet,0.0,1010807.0,Completed
INV000387,C01098,B08,1403-11-24,Store,OnlinePay,0.0,2536279.0,Completed
INV000388,C00574,B99,1400-07-18,Store,Card,0.0,3969646.0,Cancelled
INV000389,C01284,B08,1405-05-13,Store,Wallet,0.0,6025584.0,Completed
INV000390,C00228,B99,1405-01-15,Online,Card,0.0,3398521.0,Completed
INV000391,C00568,B02,1403-06-11,Store,Cash,265403.0,3566862.0,Completed
INV000392,C00988,B03,1402-02-16,Store,OnlinePay,0.0,3293964.0,Completed
INV000393,C00578,B04,1404-02-29,Store,Card,0.0,2738948.0,Completed
INV000394,C02080,B99,1404-10-19,Store,Cash,0.0,2474527.0,Completed
INV000395,C01733,B99,1404-07-28,Online,OnlinePay,0.0,2747257.0,Completed
INV000396,C00567,B99,1405-05-26,Store,Wallet,0.0,2160164.0,Completed
INV000397,C00552,B99,1403-11-26,Online,OnlinePay,0.0,3348081.0,Completed
INV000398,C00293,B03,1402-03-10,App,Cash,85053.0,2420992.0,Completed
INV000399,C01019,B99,1403-03-03,Online,Card,0.0,4199290.0,Completed
INV000400,C01791,B04,1404-09-20,App,OnlinePay,0.0,1707897.0,Completed
INV000401,C00322,B02,1401-11-20,Store,Wallet,0.0,1167778.0,Completed
INV000402,C00501,B07,1401-08-27,Store,OnlinePay,85227.0,989323.0,Completed
INV000403,C00489,B06,1404-04-14,Store,OnlinePay,35357.0,1044067.0,Completed
INV000404,C01098,B99,1402-12-02,Online,Cash,0.0,1.0,Completed
INV000405,C00856,B99,1404-09-20,Store,Cash,0.0,515070.0,Completed
INV000406,C00621,B06,1401-01-24,Store,OnlinePay,233218.0,1439522.0,Completed
INV000407,C01001,B99,1402-04-11,Store,Wallet,0.0,2771962.0,Completed
INV000408,C02016,B01,1401-11-26,Store,Wallet,0.0,701438.0,Completed
INV000409,C01385,B99,1404-02-29,App,OnlinePay,0.0,2101818.0,Completed
INV000410,C00469,B08,1404-06-16,App,Cash,0.0,2861382.0,Completed
INV000411,C01857,B99,1402-12-23,Online,Wallet,0.0,2272572.0,Completed
INV000412,C02146,B04,1403-01-27,Store,Card,69690.0,540491.0,Completed
INV000413,C01185,B07,1401-01-02,Store,OnlinePay,180504.0,2218837.0,Completed
INV000414,C00885,B03,1404-03-05,Store,Card,0.0,4265536.0,Completed
INV000415,C01831,B99,1405-06-20,Store,Cash,0.0,328580.0,Completed
INV000416,C00927,B04,1404-07-14,App,Cash,0.0,2345210.0,Completed
INV000417,C00515,B99,1401-08-07,Online,Cash,49113.0,648477.0,Completed
INV000418,C00785,B99,1403-10-30,Online,Card,0.0,2146263.0,Completed
INV000419,C00344,B05,1402-01-16,Store,Card,113668.0,2512749.0,Completed
INV000420,C00310,B04,1400-03-17,App,Cash,0.0,1843825.0,Cancelled
INV000421,C01272,B01,1401-04-22,Store,Card,0.0,2174102.0,Completed
INV000422,C00777,B06,1400-10-15,Store,Card,11517.0,662142.0,Completed
INV000423,C00093,B99,1401-06-04,Online,OnlinePay,616203.0,4749284.0,Completed
INV000424,C02111,B99,1404-08-15,Store,OnlinePay,0.0,739155.0,Completed
INV000425,C00543,B99,1402-01-13,Online,Cash,43199.0,1214895.0,Completed
INV000426,C01898,B01,1404-06-12,Store,Card,219412.0,2773799.0,Completed
INV000427,C00409,B07,1405-04-09,Store,Wallet,0.0,1574527.0,Completed
INV000428,C00774,B99,1403-07-28,Online,Cash,0.0,3.0,Completed
INV000429,C02042,B02,1403-02-10,Store,Cash,0.0,1952449.0,Completed
INV000430,C01273,B05,1404-05-31,Store,Card,0.0,1089106.0,Completed
INV000431,C01067,B06,1400-09-29,Store,Card,0.0,3096894.0,Completed
INV000432,C01715,B01,1402-10-29,App,OnlinePay,0.0,994685.0,Completed
INV000433,C00956,B03,1403-03-05,App,Card,0.0,489271.0,Completed
INV000434,C00961,B99,1404-10-15,Online,Card,485383.0,5902223.0,Completed
INV000435,C01312,B01,1404-09-16,Store,OnlinePay,0.0,801085.0,Completed
INV000436,C01735,B06,1404-11-13,Store,Card,0.0,145570.0,Completed
INV000437,C01476,B99,1404-02-29,Online,Cash,0.0,1188381.0,Completed
INV000438,C01998,B04,1403-05-07,Store,OnlinePay,293043.0,4095719.0,Completed
INV000439,C01637,B01,1404-10-10,Store,Card,209520.0,2896706.0,Completed
INV000440,C00901,B99,1404-12-22,Store,Card,0.0,3079700.0,Completed
INV000441,C01946,B07,1403-02-01,Store,OnlinePay,0.0,2213525.0,Completed
INV000442,C00491,B01,1405-06-09,Store,Card,0.0,1163814.0,Completed
INV000443,C02076,B01,1404-12-24,Store,Card,0.0,526102.0,Completed
INV000444,C01581,B03,1403-03-27,Store,OnlinePay,0.0,2310752.0,Completed
INV000445,C00483,B08,1400-07-10,Store,Card,0.0,284817.0,Completed
INV000446,C01065,B04,1401-08-10,Store,Card,6991.0,257589.0,Completed
INV000447,C01150,B06,1404-07-12,Store,OnlinePay,0.0,5887383.0,Completed
INV000448,C02125,B99,1400-11-09,Store,OnlinePay,0.0,3664657.0,Cancelled
INV000449,C01233,B99,1403-01-13,Online,Card,48823.0,1650851.0,Completed
INV000450,C01113,B04,1403-09-26,Store,Card,0.0,1304276.0,Completed
INV000451,C00471,B07,1404-12-29,App,OnlinePay,0.0,3905477.0,Completed
INV000452,C01613,B08,1404-11-11,Store,OnlinePay,419155.0,3169119.0,Completed
INV000453,C01441,B99,1404-06-25,Online,Card,0.0,3389153.0,Completed
INV000454,C01181,B07,1402-09-15,App,Card,109218.0,1045819.0,Completed
INV000455,C01760,B02,1401-01-20,Store,OnlinePay,0.0,3032452.0,Completed
INV000456,C01758,B02,1404-01-13,Store,Card,0.0,1410467.0,Completed
INV000457,C00570,B07,1401-04-26,Store,Wallet,0.0,3200119.0,Completed
INV000458,C00386,B03,1403-07-05,Store,Card,0.0,2314074.0,Completed
INV000459,C00324,B08,1405-06-02,Store,OnlinePay,0.0,2646085.0,Completed
INV000460,C01886,B08,1403-06-16,App,Cash,0.0,874428.0,Completed
INV000461,C01145,B99,,Online,Cash,0.0,654368.0,Completed
INV000462,C00603,B02,1404-01-25,Store,Card,56525.0,1507235.0,Completed
INV000463,C00212,B99,1404-10-14,Store,Cash,120332.0,3078347.0,Completed
INV000464,C00341,B07,1402-11-13,Store,Card,0.0,454780.0,Completed
INV000465,C01648,B06,1403-03-02,Store,OnlinePay,0.0,1214054.0,Completed
INV000466,C01130,B99,1401-04-11,Online,Card,0.0,3405323.0,Completed
INV000467,C00607,B04,1403-10-15,Store,Card,132673.0,4181823.0,Completed
INV000468,C02122,B05,1402-01-18,Store,Cash,0.0,1881657.0,Completed
INV000469,C02019,B06,1403-03-22,Store,Card,0.0,3225408.0,Completed
INV000470,C00508,B99,1404-06-28,Store,Card,0.0,484116.0,Completed
INV000471,C01087,B99,1400-02-12,Online,OnlinePay,291172.0,4036704.0,Completed
INV000472,C01143,B01,1403-07-09,,Card,0.0,1646847.0,Completed
INV000473,C01524,B99,1401-04-05,Online,OnlinePay,0.0,4110592.0,Completed
INV000474,C01950,B99,1401-12-20,Online,Cash,0.0,321113.0,Completed
INV000475,C01247,B07,1400-03-30,App,Card,12016.0,109224.0,Completed
INV000476,C01543,B99,1401-03-25,Online,OnlinePay,0.0,1082846.0,Completed
INV000477,C00121,B01,1405-06-11,App,OnlinePay,0.0,3750978.0,Completed
INV000478,C00060,B99,1405-06-29,Online,Card,0.0,1483380.0,Completed
INV000479,C00277,B02,1404-04-05,Store,Cash,0.0,1731946.0,Completed
INV000480,C01306,B02,1403-10-09,Store,OnlinePay,0.0,705524.0,Completed
INV000481,C00401,B99,1404-07-13,Online,Wallet,0.0,1959006.0,Completed
INV000482,C00284,B02,1405-01-20,Store,OnlinePay,77329.0,770610.0,Completed
INV000483,C00969,B02,1403-04-14,App,Wallet,0.0,215357.0,Completed
INV000484,C01684,B08,1400-04-01,Store,Card,38847.0,1517941.0,Completed
INV000485,C00049,B02,1404-03-18,Store,Cash,12855.0,486364.0,Cancelled
INV000486,C00780,B05,1405-06-08,Store,Card,0.0,2947965.0,Completed
INV000487,C00067,B99,1401-11-02,Store,Card,0.0,360910.0,Completed
INV000488,C01460,B08,1403-01-05,Store,Card,139278.0,1334872.0,Completed
INV000489,C01997,B01,1402-06-09,Store,Card,0.0,1141520.0,Completed
INV000490,C00121,B01,1402-08-08,App,Cash,0.0,3190590.0,Completed
INV000491,C00458,B06,1404-04-08,Store,Card,0.0,820804.0,Completed
INV000492,C01608,B99,1402-07-12,Online,Wallet,0.0,3898709.0,Completed
INV000493,C01803,B99,1405-03-27,Online,Wallet,0.0,3633542.0,Completed
INV000494,C01479,B99,1404-08-04,Store,Cash,2846.0,88203.0,Completed
INV000495,C01303,B99,1400-03-10,Online,Card,354641.0,2540059.0,Completed
INV000496,C02146,B99,1404-09-24,Online,Wallet,0.0,1187979.0,Completed
INV000497,C02116,B99,1404-07-07,Online,Card,0.0,3812638.0,Completed
INV000498,C01296,B07,1403-04-08,Store,Card,112427.0,2447533.0,Completed
INV000499,C00350,B02,1403-03-01,Store,Card,0.0,1218496.0,Completed
INV000500,C00582,B06,1404-10-23,Store,Wallet,0.0,621429.0,Completed
INV000501,C01919,B99,1402-10-22,Online,Card,0.0,2381012.0,Completed
INV000502,C01397,B99,1401-03-01,Online,Card,0.0,1356282.0,Completed
INV000503,C00002,B99,1402-02-23,Online,Card,48267.0,537687.0,Completed
INV000504,C01846,B06,1401-11-19,App,Wallet,39153.0,1063648.0,Completed
INV000505,C00165,B06,1404-01-31,Store,Card,0.0,1037563.0,Completed
INV000506,C00541,B05,1401-04-19,Store,OnlinePay,0.0,4473254.0,Completed
INV000507,C01297,B99,1403-12-09,Store,OnlinePay,0.0,1805985.0,Completed
INV000508,C01963,B01,1403-01-08,Store,Card,0.0,2783290.0,Completed
INV000509,C01133,B99,1404-10-29,Store,Card,406165.0,5123767.0,Completed
INV000510,C01140,B02,1403-02-10,Store,OnlinePay,0.0,1347118.0,Completed
INV000511,C01860,B99,1405-03-10,Online,Card,0.0,2034928.0,Completed
INV000512,C01290,B04,1405-01-26,Store,Card,0.0,2501403.0,Completed
INV000513,C01107,B99,1401-05-06,Online,Card,0.0,3016732.0,Completed
INV000514,C00070,B99,1404-02-09,Store,OnlinePay,0.0,1251811.0,Completed
INV000515,C01239,B99,1401-07-16,Online,Card,0.0,3472924.0,Completed
INV000516,C00837,B08,1404-10-02,Store,OnlinePay,0.0,3185576.0,Completed
INV000517,C01708,B99,1403-11-24,Online,OnlinePay,49380.0,1382648.0,Completed
INV000518,C01963,B08,1402-01-15,Store,Cash,0.0,2580079.0,Completed
INV000519,C00861,B07,1401-10-11,Store,Card,39344.0,1541592.0,Completed
INV000520,C01629,B04,1402-11-01,Store,Card,0.0,1350040.0,Completed
INV000521,C00541,B03,1404-08-23,Store,OnlinePay,0.0,5792253.0,Completed
INV000522,C01009,B99,1404-08-15,Online,Cash,0.0,2043528.0,Completed
INV000523,C00715,B07,1400-03-26,Store,Card,0.0,4148762.0,Completed
INV000524,C01449,B07,1402-02-01,Store,Cash,0.0,607102.0,Completed
INV000525,C02169,B99,1402-10-18,Online,Wallet,129692.0,3878412.0,Completed
INV000526,C01040,B01,1403-08-19,App,OnlinePay,0.0,2022781.0,Completed
INV000527,C00324,B01,1401-02-07,Store,Cash,0.0,1987625.0,Completed
INV000528,C01307,B99,1402-04-10,Online,Card,79885.0,1359270.0,Completed
INV000529,C00562,B99,1405-01-07,Online,Card,0.0,3718418.0,Completed
INV000530,C01961,B99,1403-01-25,Store,Card,46815.0,1055829.0,Completed
INV000531,C01997,B99,1404-05-20,Online,Card,0.0,765375.0,Returned
INV000532,C01421,B01,1403-02-09,Store,OnlinePay,287461.0,4719460.0,Completed
INV000533,C00472,B02,1403-01-07,Store,Cash,0.0,2914118.0,Completed
INV000534,C01819,B99,1403-10-28,Online,Cash,0.0,2364109.0,Completed
INV000535,C00935,B02,1401-11-05,Store,Card,66599.0,1250877.0,Completed
INV000536,C00911,B99,1401-10-12,Online,Wallet,0.0,1810282.0,Returned
INV000537,C01803,B05,1405-06-15,Store,OnlinePay,47123.0,603197.0,Completed
INV000538,C00183,B04,1404-12-16,Store,Card,0.0,3731154.0,Completed
INV000539,C00395,B99,1404-05-08,Online,Wallet,5263.0,111242.0,Completed
INV000540,C01197,B99,1401-01-11,Online,Card,0.0,2578835.0,Returned
INV000541,C00049,B08,1400-03-17,App,OnlinePay,62111.0,1418896.0,Completed
INV000542,C01455,B99,1401-04-10,Store,Card,276129.0,1736626.0,Completed
INV000543,C00026,B99,1405-03-22,Online,Card,0.0,890586.0,Completed
INV000544,C01817,B99,1404-09-20,Online,Card,0.0,3494640.0,Completed
INV000545,C00321,B03,1403-04-22,Store,Cash,0.0,532479.0,Completed
INV000546,C02200,B99,1405-05-12,Store,Card,193411.0,2910791.0,Completed
INV000547,C01287,B99,1401-01-31,Online,Card,0.0,149716.0,Completed
INV000548,C00546,B99,1403-07-01,Online,Card,128336.0,5129927.0,Completed
INV000549,C00915,B06,1401-04-31,Store,OnlinePay,167736.0,2446730.0,Completed
INV000550,C00693,B02,1402-02-09,Store,Card,0.0,2334654.0,Completed
INV000551,C00341,B01,1405-03-26,Store,Card,0.0,3679585.0,Completed
INV000552,C00242,B05,1404-12-15,App,Cash,0.0,2735169.0,Completed
INV000553,C01961,B99,1400-10-13,Online,Cash,46737.0,323291.0,Completed
INV000554,C01893,B99,1401-10-12,App,Card,0.0,2418075.0,Completed
INV000555,C00654,B06,1403-09-06,Store,Card,0.0,3958185.0,Completed
INV000556,C00130,B99,1400-06-20,Online,Wallet,0.0,1018506.0,Completed
INV000557,C01807,B01,1403-06-16,Store,Card,101141.0,3399406.0,Completed
INV000558,C00449,B07,1403-08-17,Store,Cash,0.0,5865560.0,Completed
INV000559,C00763,B99,1402-01-10,App,Card,246304.0,4127233.0,Completed
INV000560,C01097,B99,1402-01-13,Store,Wallet,163259.0,2200107.0,Completed
INV000561,C01900,B99,1401-08-22,Store,Card,0.0,2586319.0,Completed
INV000562,C00981,B06,1405-03-19,Store,Cash,21654.0,416792.0,Completed
INV000563,C00611,B04,1402-08-05,Store,Card,108371.0,1488454.0,Completed
INV000564,C01983,B06,1403-08-19,Store,Card,0.0,1.0,Completed
INV000565,C00103,B06,1402-01-30,Store,Card,314830.0,1898055.0,Completed
INV000566,C01399,B04,1404-03-06,Store,Cash,0.0,3979145.0,Completed
INV000567,C00528,B01,1400-10-12,App,Card,203366.0,2988726.0,Completed
INV000568,C01936,B99,1400-07-16,Store,Wallet,104696.0,3821554.0,Completed
INV000569,C00597,B99,1404-05-20,Online,Cash,0.0,151225.0,Completed
INV000570,C01480,B02,1404-04-18,Store,Card,35520.0,1574001.0,Completed
INV000571,C00321,B01,1401-11-19,Store,OnlinePay,146880.0,2592714.0,Completed
INV000572,C01197,B05,1402-05-26,Store,Wallet,0.0,2820740.0,Completed
INV000573,C02162,B02,1405-04-23,Store,Cash,0.0,639314.0,Completed
INV000574,C01493,B99,1400-10-20,Online,OnlinePay,0.0,1847124.0,Completed
INV000575,C01068,B99,1401-04-31,Online,Card,43510.0,1456116.0,Completed
INV000576,C00363,B07,1402-11-02,Store,Card,0.0,246435.0,Completed
INV000577,C01393,B99,1401-12-26,Online,Card,0.0,3649392.0,Completed
INV000578,C00082,B05,1403-12-16,Store,Card,0.0,2200038.0,Completed
INV000579,C01150,B99,1404-02-17,Store,OnlinePay,0.0,1137331.0,Completed
INV000580,C01907,B08,1403-04-29,Store,OnlinePay,0.0,1808419.0,Completed
INV000581,C00432,B99,1403-10-08,Online,Card,0.0,3874616.0,Completed
INV000582,C00441,B01,1402-11-09,Store,Wallet,0.0,2430628.0,Completed
INV000583,C01035,B08,1404-06-18,Store,Wallet,196828.0,2272858.0,Completed
INV000584,C00763,B99,1400-04-23,Online,Card,0.0,4516371.0,Completed
INV000585,C00108,B01,1402-02-23,Store,Card,0.0,1907780.0,Completed
INV000586,C01757,B05,1404-02-06,Store,OnlinePay,62665.0,2333429.0,Completed
INV000587,C00477,B99,1402-03-28,Online,Card,0.0,2104240.0,Completed
INV000588,C02051,B08,1400-08-06,Store,OnlinePay,131443.0,2077765.0,Completed
INV000589,C01516,B99,1402-05-02,Online,Card,0.0,1562649.0,Completed
INV000590,C00401,B99,1404-03-21,Online,OnlinePay,0.0,2041609.0,Completed
INV000591,C00403,B99,1400-12-08,App,Cash,0.0,609248.0,Completed
INV000592,C00817,B99,1404-04-14,Store,OnlinePay,65232.0,1486520.0,Completed
INV000593,C02042,B03,1404-07-10,Store,OnlinePay,0.0,2074223.0,Completed
INV000594,C02099,B06,1403-11-23,Store,Wallet,0.0,2465868.0,Completed
INV000595,C01348,B99,1401-09-29,Online,Wallet,0.0,4637493.0,Completed
INV000596,C01130,B99,1404-09-01,Online,Cash,0.0,3846267.0,Completed
INV000597,C00946,B99,1401-07-16,Online,Card,0.0,1315255.0,Completed
INV000598,C02150,B99,1405-02-03,Store,Card,65706.0,1366322.0,Completed
INV000599,C01075,B03,1404-03-13,Store,Wallet,0.0,1781873.0,Completed
INV000600,C02153,B06,1400-06-01,App,Card,127473.0,4412957.0,Completed
INV000601,C02120,B05,1404-08-21,Store,Card,0.0,3987102.0,Completed
INV000602,C01322,B03,1403-03-19,Store,Card,0.0,3565535.0,Completed
INV000603,C00072,B07,1402-12-17,Store,Card,0.0,1778957.0,Completed
INV000604,C00265,B05,1402-10-13,Store,Cash,289063.0,2595419.0,Completed
INV000605,C01503,B99,1403-09-29,Store,Card,0.0,635051.0,Completed
INV000606,C01625,B05,1404-04-14,Store,Card,376800.0,4398680.0,Completed
INV000607,C01121,B02,1405-01-19,Store,OnlinePay,0.0,3889807.0,Completed
INV000608,C00718,B99,1401-12-07,Online,Wallet,0.0,2163537.0,Completed
INV000609,C01630,B01,1403-11-14,Store,Card,0.0,2294562.0,Completed
INV000610,C01450,B99,1404-02-09,Online,OnlinePay,26258.0,679696.0,Completed
INV000611,C01543,B04,1404-01-21,Store,Card,350376.0,5905480.0,Completed
INV000612,C01257,B03,1403-02-25,Store,Card,53873.0,865252.0,Completed
INV000613,C01946,B07,1402-08-09,Store,Card,0.0,1569955.0,Completed
INV000614,C00071,B05,1404-06-21,Store,Card,0.0,301400.0,Completed
INV000615,C02139,B99,1402-01-27,Store,Wallet,0.0,425985.0,Completed
INV000616,C00609,B01,1401-07-02,Store,OnlinePay,0.0,1915746.0,Completed
INV000617,C01272,B06,1403-06-07,Store,Wallet,0.0,5824960.0,Completed
INV000618,C01998,B01,1401-11-25,Store,Cash,0.0,6205500.0,Completed
INV000619,C00501,B02,1400-03-26,Store,Cash,0.0,3147965.0,Completed
INV000620,C00551,B02,1400-05-22,Store,Cash,0.0,931152.0,Completed
INV000621,C00753,B07,1404-02-24,Store,OnlinePay,0.0,4415090.0,Completed
INV000622,C01499,B06,1405-05-20,Store,OnlinePay,0.0,2083648.0,Completed
INV000623,C01152,B01,1402-12-21,Store,Wallet,0.0,4223208.0,Completed
INV000624,C00722,B08,1401-02-01,App,OnlinePay,0.0,3047166.0,Completed
INV000625,C02193,B06,1404-09-23,Store,Card,10899.0,517044.0,Completed
INV000626,C01892,B99,1401-11-10,App,Card,0.0,1095890.0,Completed
INV000627,C02163,B02,1405-06-25,Store,Card,0.0,2098797.0,Completed
INV000628,C00370,B04,1403-07-08,Store,Card,0.0,1532650.0,Completed
INV000629,C00723,B03,1401-08-30,Store,OnlinePay,0.0,3877812.0,Completed
INV000630,C02067,B08,1403-02-31,Store,Wallet,0.0,1196242.0,Completed
INV000631,C01391,B08,1402-04-10,Store,Cash,0.0,5609873.0,Completed
INV000632,C00263,B01,1404-07-17,Store,Cash,0.0,1019542.0,Completed
INV000633,C01306,B07,1400-10-25,Store,Cash,560470.0,4637747.0,Completed
INV000634,C02001,B99,1404-11-28,Store,Card,0.0,1696057.0,Completed
INV000635,C02063,B01,1404-06-30,Store,Card,372524.0,3266069.0,Completed
INV000636,C01146,B01,1404-12-05,Store,Card,0.0,1525155.0,Completed
INV000637,C00915,B06,1405-01-18,Store,Wallet,204540.0,2072436.0,Completed
INV000638,C00645,B02,1401-08-23,Store,Card,0.0,1302640.0,Completed
INV000639,C00174,B04,1403-04-18,Store,OnlinePay,51457.0,1552695.0,Completed
INV000640,C00331,B99,1404-11-16,Online,OnlinePay,185572.0,2170556.0,Completed
INV000641,C00286,B03,1402-07-10,Store,Card,0.0,4465871.0,Completed
INV000642,C01977,B01,1400-06-17,App,Card,75464.0,1740331.0,Completed
INV000643,C00038,B07,1402-01-11,App,Card,84632.0,2534161.0,Completed
INV000644,C01323,B08,1401-09-23,Store,OnlinePay,124403.0,936388.0,Completed
INV000645,C00508,B05,1404-12-17,Store,Card,0.0,2670107.0,Completed
