InvoiceItemID,InvoiceID,ProductID,Quantity,UnitPrice,LineDiscount,LineTotal
II0000429,INV000129,P0049,5.0,1.0,0.0,5.0
II0000430,INV000129,P0035,5.0,65641.0,0.0,328205.0
II0000431,INV000129,P0057,2.0,138614.0,0.0,277228.0
II0000432,INV000130,P0061,3.0,176381.0,0.0,529143.0
II0000433,INV000130,P0049,2.0,1.0,0.0,2.0
II0000434,INV000130,P0006,3.0,296862.0,0.0,890586.0
II0000435,INV000130,P0069,4.0,292977.0,0.0,1171908.0
II0000436,INV000131,P0085,1.0,418826.0,0.0,418826.0
II0000437,INV000131,P0005,3.0,235151.0,0.0,705453.0
II0000438,INV000132,P0038,3.0,211847.0,0.0,635541.0
II0000439,INV000132,P0084,5.0,311393.0,0.0,1556965.0
II0000440,INV000133,P0015,2.0,362142.0,0.0,724284.0
II0000441,INV000134,P0056,3.0,227390.0,0.0,682170.0
II0000442,INV000134,P0019,4.0,207143.0,0.0,828572.0
II0000443,INV000134,P0015,3.0,362142.0,0.0,1086426.0
II0000444,INV000134,P0041,3.0,177493.0,0.0,532479.0
II0000445,INV000134,P0078,2.0,72785.0,0.0,145570.0
II0000446,INV000134,P0009,4.0,91048.0,0.0,364192.0
II0000447,INV000135,P0065,3.0,1.0,0.0,3.0
II0000448,INV000135,P0069,4.0,292977.0,0.0,1171908.0
II0000449,INV000135,P0006,3.0,296862.0,0.0,890586.0
II0000450,INV000135,P0004,1.0,358007.0,0.0,358007.0
II0000451,INV000136,P0022,2.0,358377.0,0.0,716754.0
II0000452,INV000136,P0048,4.0,329369.0,0.0,1317476.0
II0000453,INV000137,P0039,2.0,313991.0,0.0,627982.0
II0000454,INV000137,P0034,3.0,370028.0,0.0,1110084.0
II0000455,INV000137,P0031,1.0,387938.0,0.0,387938.0
II0000456,INV000137,P0021,2.0,378076.0,0.0,756152.0
II0000457,INV000137,P0082,1.0,235318.0,0.0,235318.0
II0000458,INV000137,P0042,4.0,134324.0,0.0,537296.0
II0000459,INV000138,P0026,2.0,263051.0,11622.0,514480.0
II0000460,INV000138,P0009,3.0,91048.0,6375.0,266769.0
II0000461,INV000138,P0010,3.0,437400.0,61043.0,1251157.0
II0000462,INV000138,P0021,5.0,378076.0,51858.0,1838522.0
II0000463,INV000138,P0030,1.0,386963.0,6698.0,380265.0
II0000464,INV000138,P0009,3.0,91048.0,5383.0,267761.0
II0000465,INV000139,P0085,4.0,418826.0,0.0,1675304.0
II0000466,INV000139,P0064,4.0,303551.0,0.0,1214204.0
II0000467,INV000139,P0053,1.0,361197.0,0.0,361197.0
II0000468,INV000139,P0046,5.0,151561.0,0.0,757805.0
II0000469,INV000139,P0015,4.0,362142.0,0.0,1448568.0
II0000470,INV000139,P0059,4.0,367266.0,0.0,1469064.0
II0000471,INV000140,P0067,1.0,255125.0,0.0,255125.0
II0000472,INV000140,P0070,1.0,130064.0,0.0,130064.0
II0000473,INV000140,P0084,2.0,311393.0,0.0,622786.0
II0000474,INV000140,P0058,2.0,1.0,0.0,2.0
II0000475,INV000140,P0027,2.0,263110.0,0.0,526220.0
II0000476,INV000140,P0024,4.0,264558.0,0.0,1058232.0
II0000477,INV000141,P0062,5.0,80307.0,0.0,401535.0
II0000478,INV000141,P0062,4.0,80307.0,0.0,321228.0
II0000479,INV000142,P0053,2.0,361197.0,0.0,722394.0
II0000480,INV000142,P0002,3.0,389197.0,0.0,1167591.0
II0000481,INV000142,P0074,2.0,243109.0,0.0,486218.0
II0000482,INV000142,P0003,1.0,246385.0,0.0,246385.0
II0000483,INV000142,P0020,4.0,143981.0,0.0,575924.0
II0000484,INV000142,P0044,4.0,137063.0,0.0,548252.0
II0000485,INV000143,P0011,4.0,346756.0,0.0,1387024.0
II0000486,INV000143,P0052,5.0,82145.0,0.0,410725.0
II0000487,INV000143,P0081,1.0,449151.0,0.0,449151.0
II0000488,INV000144,P0081,1.0,449151.0,0.0,449151.0
II0000489,INV000144,P0034,2.0,370028.0,0.0,740056.0
II0000490,INV000144,P0035,4.0,65641.0,0.0,262564.0
II0000491,INV000144,P0010,2.0,437400.0,0.0,874800.0
II0000492,INV000144,P0064,1.0,303551.0,0.0,303551.0
II0000493,INV000144,P0020,2.0,143981.0,0.0,287962.0
II0000494,INV000145,P0083,3.0,94939.0,25850.0,258967.0
II0000495,INV000145,P0030,2.0,386963.0,76397.0,697529.0
II0000496,INV000146,P0048,1.0,329369.0,0.0,329369.0
II0000497,INV000146,P0059,3.0,367266.0,0.0,1101798.0
II0000498,INV000146,P0076,1.0,60620.0,0.0,60620.0
II0000499,INV000147,P0025,4.0,209033.0,0.0,836132.0
II0000500,INV000147,P0044,1.0,137063.0,0.0,137063.0
II0000501,INV000147,P0071,2.0,249257.0,0.0,498514.0
II0000502,INV000147,P0034,2.0,370028.0,0.0,740056.0
II0000503,INV000147,P0034,2.0,370028.0,0.0,740056.0
II0000504,INV000148,P0084,2.0,311393.0,0.0,622786.0
II0000505,INV000148,P0018,1.0,321113.0,0.0,321113.0
II0000506,INV000148,P0040,4.0,57689.0,0.0,230756.0
II0000507,INV000148,P0051,5.0,97166.0,0.0,485830.0
II0000508,INV000149,P0006,2.0,296862.0,22596.0,571128.0
II0000509,INV000149,P0023,1.0,139162.0,4523.0,134639.0
II0000510,INV000149,P0074,5.0,243109.0,44379.0,1171166.0
II0000511,INV000149,P0012,3.0,38835.0,5080.0,111425.0
II0000512,INV000149,P0007,3.0,213697.0,18638.0,622453.0
II0000513,INV000149,P0069,2.0,292977.0,23341.0,562613.0
II0000514,INV000150,P0031,5.0,387938.0,95640.0,1844050.0
II0000515,INV000150,P0075,4.0,164300.0,38021.0,619179.0
II0000516,INV000150,P0023,2.0,139162.0,10895.0,267429.0
II0000517,INV000150,P0073,4.0,383626.0,116833.0,1417671.0
II0000518,INV000150,P0029,1.0,442577.0,15009.0,427568.0
II0000519,INV000150,P0004,2.0,358007.0,47661.0,668353.0
II0000520,INV000151,P0038,4.0,211847.0,75051.0,772337.0
II0000521,INV000151,P0005,1.0,235151.0,15675.0,219476.0
II0000522,INV000151,P0078,2.0,72785.0,13054.0,132516.0
II0000523,INV000151,P0085,4.0,418826.0,91766.0,1583538.0
II0000524,INV000151,P0015,1.0,362142.0,51269.0,310873.0
II0000525,INV000152,P0038,3.0,211847.0,0.0,635541.0
II0000526,INV000152,P0007,2.0,213697.0,0.0,427394.0
II0000527,INV000152,P0034,5.0,370028.0,0.0,1850140.0
II0000528,INV000152,P0036,4.0,218607.0,0.0,874428.0
II0000529,INV000152,P0002,3.0,389197.0,0.0,1167591.0
II0000530,INV000153,P0088,3.0,73214.0,0.0,219642.0
II0000531,INV000153,P0022,2.0,358377.0,0.0,716754.0
II0000532,INV000153,P0019,3.0,207143.0,0.0,621429.0
II0000533,INV000154,P0013,3.0,1.0,0.0,3.0
II0000534,INV000154,P0090,4.0,305031.0,0.0,1220124.0
II0000535,INV000154,P0046,1.0,151561.0,0.0,151561.0
II0000536,INV000154,P0011,2.0,346756.0,0.0,693512.0
II0000537,INV000155,P0072,4.0,446721.0,0.0,1786884.0
II0000538,INV000155,P0005,1.0,235151.0,0.0,235151.0
II0000539,INV000155,P0027,4.0,263110.0,0.0,1052440.0
II0000540,INV000155,P0034,2.0,370028.0,0.0,740056.0
II0000541,INV000155,P0034,2.0,370028.0,0.0,740056.0
II0000542,INV000155,P0069,4.0,292977.0,0.0,1171908.0
II0000543,INV000156,P0020,5.0,143981.0,0.0,719905.0
II0000544,INV000156,P0025,3.0,209033.0,0.0,627099.0
II0000545,INV000156,P0088,1.0,73214.0,0.0,73214.0
II0000546,INV000156,P0075,2.0,164300.0,0.0,328600.0
II0000547,INV000157,P0011,2.0,346756.0,0.0,693512.0
II0000548,INV000157,P0055,5.0,146743.0,0.0,733715.0
II0000549,INV000157,P0063,5.0,306375.0,0.0,1531875.0
II0000550,INV000157,P0017,5.0,424331.0,0.0,2121655.0
II0000551,INV000157,P0006,3.0,296862.0,0.0,890586.0
II0000552,INV000157,P0074,3.0,243109.0,0.0,729327.0
II0000553,INV000158,P0022,1.0,358377.0,0.0,358377.0
II0000554,INV000159,P0006,3.0,296862.0,0.0,890586.0
II0000555,INV000159,P0084,2.0,311393.0,0.0,622786.0
II0000556,INV000159,P0059,5.0,367266.0,0.0,1836330.0
II0000557,INV000159,P0066,1.0,118992.0,0.0,118992.0
II0000558,INV000159,P0042,3.0,134324.0,0.0,402972.0
II0000559,INV000159,P0079,1.0,341097.0,0.0,341097.0
II0000560,INV000160,P0033,5.0,448325.0,0.0,2241625.0
II0000561,INV000160,P0048,1.0,329369.0,0.0,329369.0
II0000562,INV000160,P0088,1.0,73214.0,0.0,73214.0
II0000563,INV000160,P0002,1.0,389197.0,0.0,389197.0
II0000564,INV000160,P0050,4.0,56311.0,0.0,225244.0
II0000565,INV000160,P0077,5.0,22282.0,0.0,111410.0
II0000566,INV000161,P0004,3.0,358007.0,0.0,1074021.0
II0000567,INV000162,P0030,5.0,386963.0,80504.0,1854311.0
II0000568,INV000163,P0026,3.0,263051.0,0.0,789153.0
II0000569,INV000163,P0061,4.0,176381.0,0.0,705524.0
II0000570,INV000163,P0003,2.0,246385.0,0.0,492770.0
II0000571,INV000163,P0057,1.0,138614.0,0.0,138614.0
II0000572,INV000164,P0086,1.0,105903.0,6962.0,98941.0
II0000573,INV000164,P0067,3.0,255125.0,60649.0,704726.0
II0000574,INV000164,P0035,4.0,65641.0,17513.0,245051.0
II0000575,INV000164,P0001,5.0,58377.0,24157.0,267728.0
II0000576,INV000164,P0062,2.0,80307.0,13196.0,147418.0
II0000577,INV000165,P0031,4.0,387938.0,0.0,1551752.0
II0000578,INV000165,P0042,2.0,134324.0,0.0,268648.0
II0000579,INV000165,P0045,4.0,74858.0,0.0,299432.0
II0000580,INV000165,P0013,2.0,1.0,0.0,2.0
II0000581,INV000166,P0019,4.0,207143.0,0.0,828572.0
II0000582,INV000166,P0080,5.0,396061.0,0.0,1980305.0
II0000583,INV000167,P0068,1.0,367548.0,0.0,367548.0
II0000584,INV000167,P0056,2.0,227390.0,0.0,454780.0
II0000585,INV000167,P0030,3.0,386963.0,0.0,1160889.0
II0000586,INV000167,P0023,1.0,139162.0,0.0,139162.0
II0000587,INV000167,P0037,1.0,423362.0,0.0,423362.0
II0000588,INV000168,P0042,4.0,134324.0,0.0,537296.0
II0000589,INV000168,P0017,3.0,424331.0,0.0,1272993.0
II0000590,INV000168,P0038,5.0,211847.0,0.0,1059235.0
II0000591,INV000168,P0043,5.0,132290.0,0.0,661450.0
II0000592,INV000169,P0024,5.0,264558.0,57113.0,1265677.0
II0000593,INV000169,P0038,4.0,211847.0,36149.0,811239.0
II0000594,INV000169,P0025,3.0,209033.0,30934.0,596165.0
II0000595,INV000169,P0082,2.0,235318.0,18656.0,451980.0
II0000596,INV000169,P0070,3.0,130064.0,7297.0,382895.0
II0000597,INV000169,P0047,2.0,219178.0,15217.0,423139.0
II0000598,INV000170,P0043,3.0,132290.0,16662.0,380208.0
II0000599,INV000171,P0082,4.0,235318.0,21973.0,919299.0
II0000600,INV000172,P0050,4.0,56311.0,44184.0,181060.0
II0000601,INV000172,P0010,2.0,437400.0,140348.0,734452.0
II0000602,INV000172,P0042,1.0,134324.0,23876.0,110448.0
II0000603,INV000172,P0039,2.0,313991.0,52332.0,575650.0
II0000604,INV000172,P0082,1.0,235318.0,14802.0,220516.0
II0000605,INV000172,P0068,4.0,367548.0,201898.0,1268294.0
II0000606,INV000173,P0022,3.0,358377.0,0.0,1075131.0
II0000607,INV000173,P0024,3.0,264558.0,0.0,793674.0
II0000608,INV000174,P0057,5.0,138614.0,0.0,693070.0
II0000609,INV000174,P0032,3.0,304624.0,0.0,913872.0
II0000610,INV000175,P0013,4.0,1.0,0.0,4.0
II0000611,INV000175,P0044,1.0,137063.0,0.0,137063.0
II0000612,INV000175,P0010,2.0,437400.0,0.0,874800.0
II0000613,INV000175,P0066,4.0,118992.0,0.0,475968.0
II0000614,INV000175,P0070,4.0,130064.0,0.0,520256.0
II0000615,INV000175,P0016,1.0,224553.0,0.0,224553.0
II0000616,INV000176,P0046,5.0,151561.0,0.0,757805.0
II0000617,INV000177,P0069,1.0,292977.0,0.0,292977.0
II0000618,INV000177,P0055,2.0,146743.0,0.0,293486.0
II0000619,INV000178,P0045,3.0,74858.0,32152.0,192422.0
II0000620,INV000178,P0009,2.0,91048.0,23929.0,158167.0
II0000621,INV000178,P0015,1.0,362142.0,44859.0,317283.0
II0000622,INV000178,P0047,4.0,219178.0,172175.0,704537.0
II0000623,INV000178,P0058,4.0,1.0,1.0,3.0
II0000624,INV000178,P0073,3.0,383626.0,229085.0,921793.0
II0000625,INV000179,P0069,5.0,292977.0,0.0,1464885.0
II0000626,INV000180,P0068,1.0,367548.0,15712.0,351836.0
II0000627,INV000180,P0040,2.0,57689.0,6361.0,109017.0
II0000628,INV000180,P0090,2.0,305031.0,22714.0,587348.0
II0000629,INV000180,P0019,2.0,207143.0,39777.0,374509.0
II0000630,INV000181,P0075,5.0,164300.0,0.0,821500.0
II0000631,INV000181,P0061,3.0,176381.0,0.0,529143.0
II0000632,INV000181,P0016,3.0,224553.0,0.0,
II0000633,INV000181,P0068,3.0,367548.0,0.0,1102644.0
II0000634,INV000182,P0044,1.0,137063.0,0.0,137063.0
II0000635,INV000183,P0006,3.0,296862.0,27729.0,862857.0
II0000636,INV000183,P0056,3.0,227390.0,62873.0,619297.0
II0000637,INV000183,P0035,1.0,65641.0,5077.0,60564.0
II0000638,INV000183,P0033,2.0,448325.0,63922.0,832728.0
II0000639,INV000183,P0051,1.0,97166.0,6196.0,90970.0
II0000640,INV000184,P0066,5.0,118992.0,0.0,594960.0
II0000641,INV000184,P0066,5.0,118992.0,0.0,594960.0
II0000642,INV000184,P0053,3.0,361197.0,0.0,1083591.0
II0000643,INV000185,P0038,1.0,211847.0,0.0,211847.0
II0000644,INV000185,P0043,2.0,132290.0,0.0,264580.0
II0000645,INV000185,P0003,1.0,246385.0,0.0,246385.0
II0000646,INV000185,P0053,4.0,361197.0,0.0,1444788.0
II0000647,INV000185,P0024,1.0,264558.0,0.0,264558.0
II0000648,INV000185,P0047,2.0,219178.0,0.0,438356.0
II0000649,INV000186,P0085,5.0,418826.0,71244.0,2022886.0
II0000650,INV000186,P0017,4.0,424331.0,71034.0,1626290.0
II0000651,INV000186,P0079,1.0,341097.0,16854.0,324243.0
II0000652,INV000186,P0084,1.0,311393.0,10322.0,301071.0
II0000653,INV000186,P0038,3.0,211847.0,27463.0,608078.0
II0000654,INV000186,P0049,1.0,1.0,0.0,1.0
II0000655,INV000187,P0027,3.0,263110.0,0.0,789330.0
II0000656,INV000187,P0070,4.0,130064.0,0.0,520256.0
II0000657,INV000187,P0083,5.0,94939.0,0.0,474695.0
II0000658,INV000187,P0012,1.0,38835.0,0.0,38835.0
II0000659,INV000187,P0065,3.0,1.0,0.0,3.0
II0000660,INV000187,P0073,1.0,383626.0,0.0,383626.0
II0000661,INV000188,P0081,4.0,449151.0,0.0,1796604.0
II0000662,INV000188,P0014,3.0,1.0,0.0,3.0
II0000663,INV000188,P0069,3.0,292977.0,0.0,878931.0
II0000664,INV000188,P0080,2.0,396061.0,0.0,792122.0
II0000665,INV000188,P0084,3.0,311393.0,0.0,934179.0
II0000666,INV000189,P0054,4.0,269856.0,0.0,1079424.0
II0000667,INV000189,P0051,1.0,97166.0,0.0,97166.0
II0000668,INV000189,P0037,5.0,423362.0,0.0,2116810.0
II0000669,INV000190,P0005,5.0,235151.0,0.0,1175755.0
II0000670,INV000190,P0027,1.0,263110.0,0.0,263110.0
II0000671,INV000190,P0045,4.0,74858.0,0.0,299432.0
II0000672,INV000190,P0020,3.0,143981.0,0.0,431943.0
II0000673,INV000190,P0008,1.0,47441.0,0.0,47441.0
II0000674,INV000191,P0010,5.0,437400.0,184756.0,2002244.0
II0000675,INV000191,P0061,4.0,176381.0,39404.0,666120.0
II0000676,INV000191,P0076,4.0,60620.0,15942.0,226538.0
II0000677,INV000192,P0021,3.0,378076.0,33419.0,1100809.0
II0000678,INV000192,P0073,4.0,383626.0,56856.0,1477648.0
II0000679,INV000192,P0019,2.0,207143.0,8365.0,405921.0
II0000680,INV000192,P0024,1.0,264558.0,8718.0,255840.0
II0000681,INV000193,P0064,2.0,303551.0,0.0,607102.0
II0000682,INV000193,P0040,5.0,57689.0,0.0,288445.0
II0000683,INV000193,P0043,1.0,132290.0,0.0,132290.0
II0000684,INV000194,P0052,4.0,82145.0,0.0,328580.0
II0000685,INV000194,P0041,2.0,177493.0,0.0,354986.0
II0000686,INV000194,P0034,3.0,370028.0,0.0,1110084.0
II0000687,INV000194,P0024,4.0,264558.0,0.0,1058232.0
II0000688,INV000194,P0046,1.0,151561.0,0.0,151561.0
II0000689,INV000194,P0011,2.0,346756.0,0.0,693512.0
II0000690,INV000195,P0039,2.0,313991.0,33689.0,594293.0
II0000691,INV000195,P0020,4.0,143981.0,32565.0,543359.0
II0000692,INV000196,P0076,4.0,60620.0,0.0,242480.0
II0000693,INV000196,P0055,1.0,146743.0,0.0,146743.0
II0000694,INV000196,P0055,2.0,146743.0,0.0,293486.0
II0000695,INV000197,P0060,2.0,243889.0,0.0,487778.0
II0000696,INV000197,P0032,1.0,304624.0,0.0,304624.0
II0000697,INV000198,P0001,5.0,58377.0,6655.0,285230.0
II0000698,INV000199,P0006,5.0,296862.0,0.0,1484310.0
II0000699,INV000199,P0034,3.0,370028.0,0.0,1110084.0
II0000700,INV000199,P0074,2.0,243109.0,0.0,486218.0
II0000701,INV000199,P0045,3.0,74858.0,0.0,224574.0
II0000702,INV000200,P0032,2.0,304624.0,0.0,609248.0
II0000703,INV000201,P0027,5.0,263110.0,0.0,1315550.0
II0000704,INV000201,P0017,5.0,424331.0,0.0,2121655.0
II0000705,INV000201,P0006,3.0,296862.0,0.0,890586.0
II0000706,INV000201,P0053,3.0,361197.0,0.0,1083591.0
II0000707,INV000201,P0026,4.0,263051.0,0.0,1052204.0
II0000708,INV000201,P0070,5.0,130064.0,0.0,650320.0
II0000709,INV000202,P0056,3.0,227390.0,45988.0,636182.0
II0000710,INV000203,P0080,1.0,396061.0,0.0,396061.0
II0000711,INV000203,P0063,3.0,306375.0,0.0,919125.0
II0000712,INV000203,P0016,5.0,224553.0,0.0,1122765.0
II0000713,INV000204,P0038,2.0,211847.0,39122.0,384572.0
II0000714,INV000204,P0078,4.0,72785.0,42844.0,248296.0
II0000715,INV000204,P0003,1.0,246385.0,33236.0,213149.0
II0000716,INV000205,P0063,2.0,306375.0,0.0,612750.0
II0000717,INV000205,P0024,3.0,264558.0,0.0,793674.0
II0000718,INV000205,P0037,4.0,423362.0,0.0,1693448.0
II0000719,INV000205,P0081,1.0,449151.0,0.0,449151.0
II0000720,INV000205,P0087,3.0,56286.0,0.0,168858.0
II0000721,INV000206,P0042,1.0,134324.0,0.0,134324.0
II0000722,INV000207,P0033,5.0,448325.0,99414.0,2142211.0
II0000723,INV000207,P0029,1.0,442577.0,16965.0,425612.0
II0000724,INV000207,P0026,2.0,263051.0,9755.0,516347.0
II0000725,INV000207,P0038,3.0,211847.0,18054.0,617487.0
II0000726,INV000208,P0064,2.0,303551.0,0.0,607102.0
II0000727,INV000208,P0042,4.0,134324.0,0.0,537296.0
II0000728,INV000208,P0028,1.0,150698.0,0.0,150698.0
II0000729,INV000208,P0080,5.0,396061.0,0.0,1980305.0
II0000730,INV000209,P0022,1.0,358377.0,0.0,358377.0
II0000731,INV000209,P0007,3.0,213697.0,0.0,641091.0
II0000732,INV000209,P0026,5.0,263051.0,0.0,1315255.0
II0000733,INV000210,P0050,5.0,56311.0,0.0,281555.0
II0000734,INV000210,P0034,5.0,370028.0,0.0,1850140.0
II0000735,INV000211,P0044,3.0,137063.0,0.0,411189.0
II0000736,INV000211,P0005,4.0,235151.0,0.0,940604.0
II0000737,INV000211,P0063,1.0,306375.0,0.0,306375.0
II0000738,INV000211,P0083,3.0,94939.0,0.0,284817.0
II0000739,INV000212,P0005,2.0,235151.0,0.0,470302.0
II0000740,INV000213,P0071,4.0,249257.0,0.0,997028.0
II0000741,INV000213,P0039,4.0,313991.0,0.0,1255964.0
II0000742,INV000214,P0048,3.0,329369.0,0.0,988107.0
II0000743,INV000214,P0039,2.0,313991.0,0.0,627982.0
II0000744,INV000214,P0073,3.0,383626.0,0.0,1150878.0
II0000745,INV000214,P0081,2.0,449151.0,0.0,898302.0
II0000746,INV000214,P0060,1.0,243889.0,0.0,243889.0
II0000747,INV000215,P0062,1.0,80307.0,4244.0,76063.0
II0000748,INV000216,P0046,3.0,151561.0,0.0,454683.0
II0000749,INV000216,P0055,5.0,146743.0,0.0,733715.0
II0000750,INV000216,P0062,4.0,80307.0,0.0,321228.0
II0000751,INV000216,P0003,1.0,246385.0,0.0,246385.0
II0000752,INV000216,P0044,1.0,137063.0,0.0,137063.0
II0000753,INV000216,P0041,5.0,177493.0,0.0,887465.0
II0000754,INV000217,P0065,1.0,1.0,0.0,1.0
II0000755,INV000217,P0031,3.0,387938.0,53492.0,1110322.0
II0000756,INV000217,P0081,5.0,449151.0,111444.0,2134311.0
II0000757,INV000217,P0080,3.0,396061.0,39136.0,1149047.0
II0000758,INV000218,P0074,5.0,243109.0,0.0,1215545.0
II0000759,INV000219,P0075,3.0,164300.0,0.0,492900.0
II0000760,INV000219,P0054,4.0,269856.0,0.0,1079424.0
II0000761,INV000220,P0037,1.0,423362.0,15346.0,408016.0
II0000762,INV000220,P0041,5.0,177493.0,40454.0,847011.0
II0000763,INV000220,P0040,4.0,57689.0,4454.0,226302.0
II0000764,INV000220,P0017,2.0,424331.0,41669.0,806993.0
II0000765,INV000220,P0037,4.0,423362.0,61928.0,1631520.0
II0000766,INV000221,P0064,1.0,303551.0,7025.0,296526.0
II0000767,INV000222,P0037,4.0,423362.0,55787.0,1637661.0
II0000768,INV000222,P0014,4.0,1.0,0.0,4.0
II0000769,INV000223,P0045,2.0,74858.0,0.0,149716.0
II0000770,INV000223,P0073,3.0,383626.0,0.0,1150878.0
II0000771,INV000223,P0027,5.0,263110.0,0.0,1315550.0
II0000772,INV000224,P0068,3.0,367548.0,0.0,1102644.0
II0000773,INV000224,P0072,5.0,446721.0,0.0,2233605.0
II0000774,INV000224,P0045,1.0,74858.0,0.0,74858.0
II0000775,INV000224,P0081,5.0,449151.0,0.0,2245755.0
II0000776,INV000224,P0075,2.0,164300.0,0.0,328600.0
II0000777,INV000224,P0007,5.0,213697.0,0.0,1068485.0
II0000778,INV000225,P0015,1.0,362142.0,0.0,362142.0
II0000779,INV000225,P0036,3.0,218607.0,0.0,655821.0
II0000780,INV000225,P0028,2.0,150698.0,0.0,301396.0
II0000781,INV000225,P0013,2.0,1.0,0.0,2.0
II0000782,INV000225,P0053,5.0,361197.0,0.0,1805985.0
II0000783,INV000225,P0065,4.0,1.0,0.0,4.0
II0000784,INV000226,P0003,5.0,246385.0,93306.0,1138619.0
II0000785,INV000226,P0081,4.0,449151.0,164068.0,1632536.0
II0000786,INV000226,P0011,5.0,346756.0,76413.0,1657367.0
II0000787,INV000226,P0081,5.0,449151.0,205875.0,2039880.0
II0000788,INV000227,P0081,2.0,449151.0,61605.0,836697.0
II0000789,INV000227,P0016,5.0,224553.0,69081.0,1053684.0
II0000790,INV000227,P0049,5.0,1.0,0.0,5.0
II0000791,INV000228,P0040,4.0,57689.0,36426.0,194330.0
II0000792,INV000229,P0038,2.0,211847.0,0.0,423694.0
II0000793,INV000229,P0033,5.0,448325.0,0.0,2241625.0
II0000794,INV000229,P0086,2.0,105903.0,0.0,211806.0
II0000795,INV000229,P0010,4.0,437400.0,0.0,1749600.0
II0000796,INV000229,P0047,3.0,219178.0,0.0,657534.0
II0000797,INV000230,P0064,2.0,303551.0,0.0,607102.0
II0000798,INV000230,P0007,4.0,213697.0,0.0,854788.0
II0000799,INV000230,P0022,5.0,358377.0,0.0,1791885.0
II0000800,INV000231,P0082,2.0,235318.0,0.0,470636.0
II0000801,INV000231,P0018,3.0,321113.0,0.0,963339.0
II0000802,INV000231,P0073,2.0,383626.0,0.0,767252.0
II0000803,INV000231,P0004,4.0,358007.0,0.0,1432028.0
II0000804,INV000231,P0004,3.0,358007.0,0.0,1074021.0
II0000805,INV000231,P0056,1.0,227390.0,0.0,227390.0
II0000806,INV000232,P0061,1.0,176381.0,8051.0,168330.0
II0000807,INV000233,P0043,3.0,132290.0,40931.0,355939.0
II0000808,INV000233,P0058,3.0,1.0,0.0,3.0
II0000809,INV000233,P0072,1.0,446721.0,48089.0,398632.0
II0000810,INV000234,P0029,5.0,442577.0,0.0,2212885.0
II0000811,INV000234,P0009,4.0,91048.0,0.0,364192.0
II0000812,INV000235,P0001,1.0,58377.0,5663.0,52714.0
II0000813,INV000235,P0051,4.0,97166.0,21477.0,367187.0
II0000814,INV000235,P0031,4.0,387938.0,123749.0,1428003.0
II0000815,INV000235,P0076,5.0,60620.0,22765.0,280335.0
II0000816,INV000236,P0016,1.0,224553.0,14430.0,210123.0
II0000817,INV000236,P0036,5.0,218607.0,99402.0,993633.0
II0000818,INV000236,P0009,1.0,91048.0,3262.0,87786.0
II0000819,INV000237,P0032,1.0,304624.0,8208.0,296416.0
II0000820,INV000237,P0005,2.0,235151.0,17354.0,452948.0
II0000821,INV000237,P0044,2.0,137063.0,6457.0,267669.0
II0000822,INV000238,P0084,3.0,311393.0,0.0,934179.0
II0000823,INV000238,P0008,2.0,47441.0,0.0,94882.0
II0000824,INV000238,P0080,5.0,396061.0,0.0,1980305.0
II0000825,INV000238,P0042,5.0,134324.0,0.0,671620.0
II0000826,INV000239,P0084,5.0,311393.0,0.0,1556965.0
II0000827,INV000239,P0082,3.0,235318.0,0.0,705954.0
II0000828,INV000239,P0033,2.0,448325.0,0.0,896650.0
II0000829,INV000240,P0061,2.0,176381.0,0.0,352762.0
II0000830,INV000240,P0065,2.0,1.0,0.0,2.0
II0000831,INV000240,P0061,3.0,176381.0,0.0,529143.0
II0000832,INV000240,P0046,1.0,151561.0,0.0,151561.0
II0000833,INV000240,P0007,3.0,213697.0,0.0,641091.0
II0000834,INV000240,P0009,4.0,91048.0,0.0,364192.0
II0000835,INV000241,P0003,3.0,246385.0,0.0,739155.0
II0000836,INV000241,P0055,3.0,146743.0,0.0,440229.0
II0000837,INV000241,P0002,5.0,389197.0,0.0,1945985.0
II0000838,INV000242,P0003,4.0,246385.0,0.0,985540.0
II0000839,INV000242,P0022,2.0,358377.0,0.0,716754.0
II0000840,INV000242,P0008,2.0,47441.0,0.0,94882.0
II0000841,INV000243,P0022,4.0,358377.0,190227.0,1243281.0
II0000842,INV000243,P0040,3.0,57689.0,13437.0,159630.0
II0000843,INV000244,P0067,5.0,255125.0,0.0,1275625.0
II0000844,INV000244,P0073,1.0,383626.0,0.0,383626.0
II0000845,INV000245,P0025,3.0,209033.0,0.0,627099.0
II0000846,INV000245,P0064,2.0,303551.0,0.0,607102.0
II0000847,INV000245,P0026,4.0,263051.0,0.0,1052204.0
II0000848,INV000245,P0017,3.0,424331.0,0.0,1272993.0
II0000849,INV000246,P0052,3.0,82145.0,9432.0,237003.0
II0000850,INV000246,P0081,4.0,449151.0,51281.0,1745323.0
II0000851,INV000246,P0067,3.0,255125.0,30337.0,735038.0
