CustomerID,Recency,Frequency,Monetary,Cluster,ClusterName
C01577,6,9,23475899.0,3,مشتریان وفادار پرارزش
C01578,240,9,22907338.0,3,مشتریان وفادار پرارزش
C01579,76,11,27595375.0,3,مشتریان وفادار پرارزش
C01580,53,5,15546186.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01581,513,5,10548769.0,2,مشتریان در خطر ریزش
C01582,178,12,33853641.0,3,مشتریان وفادار پرارزش
C01583,134,8,16511382.0,0,مشتریان عادی / کم‌تراکنش
C01584,202,8,13932380.0,0,مشتریان عادی / کم‌تراکنش
C01585,66,6,12054461.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01586,1,8,17166886.0,0,مشتریان عادی / کم‌تراکنش
C01587,83,5,6914920.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01588,224,12,20689898.0,3,مشتریان وفادار پرارزش
C01589,120,4,7946315.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01590,59,7,18934182.0,0,مشتریان عادی / کم‌تراکنش
C01591,282,4,8206603.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01592,380,6,13230719.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01593,96,8,17458368.0,0,مشتریان عادی / کم‌تراکنش
C01594,272,4,14942596.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01595,382,9,19334420.0,0,مشتریان عادی / کم‌تراکنش
C01596,284,7,14141230.0,0,مشتریان عادی / کم‌تراکنش
C01597,656,4,10343392.0,2,مشتریان در خطر ریزش
C01598,246,5,6755807.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01599,264,6,13811884.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01600,35,13,30936064.0,3,مشتریان وفادار پرارزش
C01601,338,7,12844168.0,0,مشتریان عادی / کم‌تراکنش
C01602,342,7,10745248.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01603,64,4,8165220.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01604,446,3,9603834.0,2,مشتریان در خطر ریزش
C01605,28,12,25966133.0,3,مشتریان وفادار پرارزش
C01606,103,9,23459358.0,3,مشتریان وفادار پرارزش
C01607,99,8,15459320.0,0,مشتریان عادی / کم‌تراکنش
C01608,435,4,7925392.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01609,204,4,7429850.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01610,132,12,30913314.0,3,مشتریان وفادار پرارزش
C01611,135,7,18059427.0,0,مشتریان عادی / کم‌تراکنش
C01612,1172,5,15329406.0,2,مشتریان در خطر ریزش
C01613,3,11,26469944.0,3,مشتریان وفادار پرارزش
C01614,331,11,25781722.0,3,مشتریان وفادار پرارزش
C01615,351,9,26685655.0,3,مشتریان وفادار پرارزش
C01616,637,7,17815767.0,2,مشتریان در خطر ریزش
C01617,79,5,17309752.0,0,مشتریان عادی / کم‌تراکنش
C01618,160,8,16523053.0,0,مشتریان عادی / کم‌تراکنش
C01619,526,10,24783367.0,3,مشتریان وفادار پرارزش
C01620,527,8,14348942.0,2,مشتریان در خطر ریزش
C01621,65,14,29821581.0,3,مشتریان وفادار پرارزش
C01622,378,3,9191045.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01623,201,5,10272300.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01624,168,10,23144330.0,3,مشتریان وفادار پرارزش
C01625,73,7,19363978.0,0,مشتریان عادی / کم‌تراکنش
C01626,115,7,11371284.0,0,مشتریان عادی / کم‌تراکنش
C01627,33,7,11103010.0,0,مشتریان عادی / کم‌تراکنش
C01628,62,8,18959941.0,0,مشتریان عادی / کم‌تراکنش
C01629,467,7,17729382.0,0,مشتریان عادی / کم‌تراکنش
C01630,101,7,26065880.0,0,مشتریان عادی / کم‌تراکنش
C01631,320,5,9079563.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01632,66,11,26582176.0,3,مشتریان وفادار پرارزش
C01633,395,8,22213879.0,0,مشتریان عادی / کم‌تراکنش
C01634,67,10,18826982.0,0,مشتریان عادی / کم‌تراکنش
C01635,119,5,9438742.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01636,9,8,18197820.0,0,مشتریان عادی / کم‌تراکنش
C01637,97,10,21224951.0,3,مشتریان وفادار پرارزش
C01638,362,6,7572169.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01639,86,7,12286980.0,0,مشتریان عادی / کم‌تراکنش
C01640,495,7,21745448.0,0,مشتریان عادی / کم‌تراکنش
C01641,298,11,22849081.0,3,مشتریان وفادار پرارزش
C01642,189,6,8624414.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01643,448,2,3627266.0,2,مشتریان در خطر ریزش
C01644,11,4,11927017.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01645,677,6,16105931.0,2,مشتریان در خطر ریزش
C01646,98,6,16483818.0,0,مشتریان عادی / کم‌تراکنش
C01647,197,6,13528248.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01648,559,7,10443579.0,2,مشتریان در خطر ریزش
C01649,157,3,10836871.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01650,125,10,16083200.0,0,مشتریان عادی / کم‌تراکنش
C01651,344,6,14499587.0,0,مشتریان عادی / کم‌تراکنش
C01652,31,10,27580422.0,3,مشتریان وفادار پرارزش
C01653,91,8,22457806.0,0,مشتریان عادی / کم‌تراکنش
C01654,6,4,10276772.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01655,58,2,7179652.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01656,408,8,23828497.0,0,مشتریان عادی / کم‌تراکنش
C01657,53,7,24228889.0,0,مشتریان عادی / کم‌تراکنش
C01658,393,7,13497770.0,0,مشتریان عادی / کم‌تراکنش
C01659,297,5,8323532.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01660,33,6,11685477.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01661,289,8,16472897.0,0,مشتریان عادی / کم‌تراکنش
C01662,96,8,21716848.0,0,مشتریان عادی / کم‌تراکنش
C01663,25,8,13470254.0,0,مشتریان عادی / کم‌تراکنش
C01664,2,11,27088636.0,3,مشتریان وفادار پرارزش
C01665,58,4,14303723.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01666,354,7,14791492.0,0,مشتریان عادی / کم‌تراکنش
C01667,116,7,17973662.0,0,مشتریان عادی / کم‌تراکنش
C01668,120,4,4905603.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01669,563,3,9419051.0,2,مشتریان در خطر ریزش
C01670,520,4,6608300.0,2,مشتریان در خطر ریزش
C01671,340,4,6894764.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01672,400,7,15656183.0,0,مشتریان عادی / کم‌تراکنش
C01673,181,4,9289518.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01674,125,2,4893164.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01675,104,13,30632516.0,3,مشتریان وفادار پرارزش
C01676,14,10,28990068.0,3,مشتریان وفادار پرارزش
C01677,160,8,18399356.0,0,مشتریان عادی / کم‌تراکنش
C01678,35,4,9517631.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01679,1046,3,5760391.0,2,مشتریان در خطر ریزش
C01680,233,10,17105722.0,0,مشتریان عادی / کم‌تراکنش
C01681,444,9,19887236.0,0,مشتریان عادی / کم‌تراکنش
C01682,279,6,8451407.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01683,87,8,12190699.0,0,مشتریان عادی / کم‌تراکنش
C01684,182,8,12246548.0,0,مشتریان عادی / کم‌تراکنش
C01685,1,6,9099625.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01686,252,6,13945879.0,0,مشتریان عادی / کم‌تراکنش
C01687,359,10,21556222.0,3,مشتریان وفادار پرارزش
C01688,593,8,27716985.0,3,مشتریان وفادار پرارزش
C01689,47,5,11103629.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01690,39,9,29951263.0,3,مشتریان وفادار پرارزش
C01691,527,6,13640508.0,2,مشتریان در خطر ریزش
C01692,6,3,11257386.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01693,248,10,22870191.0,3,مشتریان وفادار پرارزش
C01694,204,6,17349164.0,0,مشتریان عادی / کم‌تراکنش
C01695,194,8,19043545.0,0,مشتریان عادی / کم‌تراکنش
C01696,90,6,10312403.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01697,143,6,14530932.0,0,مشتریان عادی / کم‌تراکنش
C01698,729,3,7341344.0,2,مشتریان در خطر ریزش
C01699,525,5,9314427.0,2,مشتریان در خطر ریزش
C01700,319,7,12785721.0,0,مشتریان عادی / کم‌تراکنش
C01701,254,5,16845496.0,0,مشتریان عادی / کم‌تراکنش
C01702,37,13,28830703.0,3,مشتریان وفادار پرارزش
C01703,279,2,3968857.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01704,789,3,11281800.0,2,مشتریان در خطر ریزش
C01705,129,9,16419089.0,0,مشتریان عادی / کم‌تراکنش
C01706,635,5,9580320.0,2,مشتریان در خطر ریزش
C01707,103,7,12864897.0,0,مشتریان عادی / کم‌تراکنش
C01708,12,8,15509228.0,0,مشتریان عادی / کم‌تراکنش
C01709,186,5,10921101.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01710,661,3,2261880.0,2,مشتریان در خطر ریزش
C01711,24,9,20632022.0,0,مشتریان عادی / کم‌تراکنش
C01712,62,9,29999396.0,3,مشتریان وفادار پرارزش
C01713,207,7,22563416.0,0,مشتریان عادی / کم‌تراکنش
C01714,612,3,4787816.0,2,مشتریان در خطر ریزش
C01715,322,7,10386675.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01716,33,9,20596601.0,0,مشتریان عادی / کم‌تراکنش
C01717,22,8,16916589.0,0,مشتریان عادی / کم‌تراکنش
C01718,332,8,23069775.0,0,مشتریان عادی / کم‌تراکنش
C01719,357,4,10792872.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01720,253,7,17505727.0,0,مشتریان عادی / کم‌تراکنش
C01721,97,9,20642322.0,0,مشتریان عادی / کم‌تراکنش
C01722,51,7,9443358.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01723,254,7,18798471.0,0,مشتریان عادی / کم‌تراکنش
C01724,57,8,16072235.0,0,مشتریان عادی / کم‌تراکنش
C01725,216,12,29376287.0,3,مشتریان وفادار پرارزش
C01726,258,7,11646488.0,0,مشتریان عادی / کم‌تراکنش
C01727,108,7,16040041.0,0,مشتریان عادی / کم‌تراکنش
C01728,152,3,9075725.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01729,408,3,7655980.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01730,182,8,18462505.0,0,مشتریان عادی / کم‌تراکنش
C01731,230,12,28488197.0,3,مشتریان وفادار پرارزش
C01732,555,7,9360502.0,2,مشتریان در خطر ریزش
C01733,337,7,11609475.0,0,مشتریان عادی / کم‌تراکنش
C01734,64,8,9435965.0,0,مشتریان عادی / کم‌تراکنش
C01735,232,8,9969030.0,0,مشتریان عادی / کم‌تراکنش
C01736,763,4,14927454.0,2,مشتریان در خطر ریزش
C01737,327,5,8797232.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01738,206,8,13935712.0,0,مشتریان عادی / کم‌تراکنش
C01739,429,9,22754112.0,3,مشتریان وفادار پرارزش
C01740,33,12,21599441.0,3,مشتریان وفادار پرارزش
C01741,85,5,19281104.0,0,مشتریان عادی / کم‌تراکنش
C01742,245,5,11352199.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01743,141,11,20445782.0,3,مشتریان وفادار پرارزش
C01744,34,8,22981756.0,0,مشتریان عادی / کم‌تراکنش
C01745,258,9,14718411.0,0,مشتریان عادی / کم‌تراکنش
C01746,52,4,8238884.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01747,220,8,15230922.0,0,مشتریان عادی / کم‌تراکنش
C01748,155,7,21098934.0,0,مشتریان عادی / کم‌تراکنش
C01749,250,4,6732759.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01750,36,12,31194507.0,3,مشتریان وفادار پرارزش
C01751,607,2,7914298.0,2,مشتریان در خطر ریزش
C01752,453,8,24893197.0,3,مشتریان وفادار پرارزش
C01753,781,5,10548380.0,2,مشتریان در خطر ریزش
C01754,9,8,21772234.0,0,مشتریان عادی / کم‌تراکنش
C01755,142,5,17246697.0,0,مشتریان عادی / کم‌تراکنش
C01756,78,9,18899270.0,0,مشتریان عادی / کم‌تراکنش
C01757,158,9,25824213.0,3,مشتریان وفادار پرارزش
C01758,538,3,3462198.0,2,مشتریان در خطر ریزش
C01759,23,10,26556145.0,3,مشتریان وفادار پرارزش
C01760,74,7,10334549.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01761,18,4,10173997.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01762,80,11,20345900.0,3,مشتریان وفادار پرارزش
C01763,874,2,3314191.0,2,مشتریان در خطر ریزش
C01764,348,8,18089837.0,0,مشتریان عادی / کم‌تراکنش
C01765,283,6,11199141.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01766,403,6,15630167.0,0,مشتریان عادی / کم‌تراکنش
C01767,244,7,18130342.0,0,مشتریان عادی / کم‌تراکنش
C01768,1,10,18408469.0,0,مشتریان عادی / کم‌تراکنش
C01769,84,6,16363986.0,0,مشتریان عادی / کم‌تراکنش
C01770,115,5,17960674.0,0,مشتریان عادی / کم‌تراکنش
C01771,64,10,28973356.0,3,مشتریان وفادار پرارزش
C01772,66,3,7449787.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01773,79,12,44036455.0,3,مشتریان وفادار پرارزش
C01774,416,3,5417573.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01775,317,9,27946836.0,3,مشتریان وفادار پرارزش
C01776,60,8,20256388.0,0,مشتریان عادی / کم‌تراکنش
C01777,562,7,15189137.0,2,مشتریان در خطر ریزش
C01778,532,6,15235252.0,2,مشتریان در خطر ریزش
C01779,476,7,11777888.0,2,مشتریان در خطر ریزش
C01780,15,10,21222770.0,3,مشتریان وفادار پرارزش
C01781,118,11,22615290.0,3,مشتریان وفادار پرارزش
C01782,30,4,8014672.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01783,629,4,13723437.0,2,مشتریان در خطر ریزش
C01784,106,5,8680055.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01785,16,5,14705835.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01786,164,5,7056369.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01787,4,5,18742971.0,0,مشتریان عادی / کم‌تراکنش
C01788,963,3,7780601.0,2,مشتریان در خطر ریزش
C01789,248,5,10638502.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01790,18,4,6773546.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01791,61,10,31528873.0,3,مشتریان وفادار پرارزش
C01792,12,6,10730028.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01793,85,12,26303268.0,3,مشتریان وفادار پرارزش
C01794,0,12,17299238.0,3,مشتریان وفادار پرارزش
C01795,296,6,11305914.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01796,19,5,9707019.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01797,81,15,41062812.0,3,مشتریان وفادار پرارزش
C01798,63,10,19228341.0,0,مشتریان عادی / کم‌تراکنش
C01799,133,9,24633349.0,3,مشتریان وفادار پرارزش
C01800,279,9,29256334.0,3,مشتریان وفادار پرارزش
C01801,539,4,11797450.0,2,مشتریان در خطر ریزش
C01802,378,8,21986454.0,0,مشتریان عادی / کم‌تراکنش
C01803,16,11,20436558.0,3,مشتریان وفادار پرارزش
C01804,1,7,16716952.0,0,مشتریان عادی / کم‌تراکنش
C01805,16,6,13331625.0,0,مشتریان عادی / کم‌تراکنش
C01806,462,8,19773668.0,0,مشتریان عادی / کم‌تراکنش
C01807,746,4,10605631.0,2,مشتریان در خطر ریزش
C01808,544,5,10868190.0,2,مشتریان در خطر ریزش
C01809,8,6,8062966.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01810,210,13,24204835.0,3,مشتریان وفادار پرارزش
C01811,43,3,2559182.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01812,297,7,19464137.0,0,مشتریان عادی / کم‌تراکنش
C01813,578,8,16447546.0,2,مشتریان در خطر ریزش
C01814,695,5,15917738.0,2,مشتریان در خطر ریزش
C01815,197,11,26435886.0,3,مشتریان وفادار پرارزش
C01816,115,6,14932778.0,0,مشتریان عادی / کم‌تراکنش
C01817,285,4,5635034.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01818,76,12,25145803.0,3,مشتریان وفادار پرارزش
C01819,127,10,23914508.0,3,مشتریان وفادار پرارزش
C01820,0,12,20823368.0,3,مشتریان وفادار پرارزش
C01821,407,4,6061133.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01822,199,6,13131285.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01823,35,8,18928226.0,0,مشتریان عادی / کم‌تراکنش
C01824,67,10,21149592.0,3,مشتریان وفادار پرارزش
C01825,345,10,19628809.0,3,مشتریان وفادار پرارزش
C01826,408,6,16039254.0,0,مشتریان عادی / کم‌تراکنش
C01827,35,12,22243034.0,3,مشتریان وفادار پرارزش
C01828,110,7,17220249.0,0,مشتریان عادی / کم‌تراکنش
C01829,639,8,16357191.0,2,مشتریان در خطر ریزش
C01830,513,9,20991224.0,0,مشتریان عادی / کم‌تراکنش
C01831,11,10,25133463.0,3,مشتریان وفادار پرارزش
C01832,182,9,22049391.0,0,مشتریان عادی / کم‌تراکنش
C01833,304,4,8086952.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01834,150,7,17793159.0,0,مشتریان عادی / کم‌تراکنش
C01835,98,8,19593761.0,0,مشتریان عادی / کم‌تراکنش
C01836,128,8,23249980.0,0,مشتریان عادی / کم‌تراکنش
C01837,39,6,10386393.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01838,218,10,19429268.0,0,مشتریان عادی / کم‌تراکنش
C01839,157,14,34316113.0,3,مشتریان وفادار پرارزش
C01840,143,3,9187222.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01841,387,4,6089681.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01842,359,10,20885874.0,3,مشتریان وفادار پرارزش
C01843,982,3,11105730.0,2,مشتریان در خطر ریزش
C01844,191,8,10491870.0,0,مشتریان عادی / کم‌تراکنش
C01845,99,10,18185172.0,0,مشتریان عادی / کم‌تراکنش
C01846,180,12,32057979.0,3,مشتریان وفادار پرارزش
C01847,523,6,12568918.0,2,مشتریان در خطر ریزش
C01848,13,11,22390295.0,3,مشتریان وفادار پرارزش
C01849,418,3,9083047.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01850,53,5,12942900.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01851,347,6,15085661.0,0,مشتریان عادی / کم‌تراکنش
C01852,348,3,9834244.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01853,312,5,12514917.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01854,401,4,8551041.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01855,177,5,9247147.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01856,73,8,12301648.0,0,مشتریان عادی / کم‌تراکنش
C01857,186,8,14868786.0,0,مشتریان عادی / کم‌تراکنش
C01858,57,6,18592104.0,0,مشتریان عادی / کم‌تراکنش
C01859,70,8,13965511.0,0,مشتریان عادی / کم‌تراکنش
C01860,15,6,9675414.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01861,12,11,27463284.0,3,مشتریان وفادار پرارزش
C01862,86,4,6046898.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01863,278,9,32590112.0,3,مشتریان وفادار پرارزش
C01864,344,2,8437051.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01865,354,12,26603381.0,3,مشتریان وفادار پرارزش
C01866,340,6,12296766.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01867,147,12,23873687.0,3,مشتریان وفادار پرارزش
C01868,693,5,11356274.0,2,مشتریان در خطر ریزش
C01869,286,7,8872642.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01870,76,7,10121405.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01871,81,5,14218263.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01872,98,3,2040126.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01873,127,5,11801051.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01874,345,5,11921360.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01875,55,5,6909470.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01876,32,6,11907142.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01877,102,6,18218368.0,0,مشتریان عادی / کم‌تراکنش
C01878,130,8,21268437.0,0,مشتریان عادی / کم‌تراکنش
C01879,379,3,5700473.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01880,137,3,4417491.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01881,198,2,4516681.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01882,232,10,21623949.0,3,مشتریان وفادار پرارزش
C01883,117,4,11356531.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01884,151,8,20721773.0,0,مشتریان عادی / کم‌تراکنش
C01885,133,8,18128210.0,0,مشتریان عادی / کم‌تراکنش
C01886,613,4,12190767.0,2,مشتریان در خطر ریزش
C01887,403,5,11616314.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01888,78,8,16993511.0,0,مشتریان عادی / کم‌تراکنش
C01889,20,9,15697014.0,0,مشتریان عادی / کم‌تراکنش
C01890,326,4,8941129.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01891,262,8,21718322.0,0,مشتریان عادی / کم‌تراکنش
C01892,295,9,21293272.0,0,مشتریان عادی / کم‌تراکنش
C01893,250,11,26914825.0,3,مشتریان وفادار پرارزش
C01894,86,10,21556404.0,3,مشتریان وفادار پرارزش
C01895,8,6,16483197.0,0,مشتریان عادی / کم‌تراکنش
C01896,135,12,29455132.0,3,مشتریان وفادار پرارزش
C01897,391,6,11873641.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01898,358,8,26836047.0,3,مشتریان وفادار پرارزش
C01899,13,11,24198271.0,3,مشتریان وفادار پرارزش
C01900,31,8,25494255.0,3,مشتریان وفادار پرارزش
C01901,224,5,10871958.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01902,58,7,17103830.0,0,مشتریان عادی / کم‌تراکنش
C01903,0,9,17071055.0,0,مشتریان عادی / کم‌تراکنش
C01904,23,6,10174704.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01905,225,9,21028724.0,0,مشتریان عادی / کم‌تراکنش
C01906,346,7,13296363.0,0,مشتریان عادی / کم‌تراکنش
C01907,795,6,8778633.0,2,مشتریان در خطر ریزش
C01908,701,8,19599550.0,2,مشتریان در خطر ریزش
C01909,354,7,20253287.0,0,مشتریان عادی / کم‌تراکنش
C01910,204,9,28047014.0,3,مشتریان وفادار پرارزش
C01911,343,4,4703024.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01912,268,4,7276191.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01913,169,6,15626173.0,0,مشتریان عادی / کم‌تراکنش
C01914,261,3,6972794.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01915,75,9,15857971.0,0,مشتریان عادی / کم‌تراکنش
C01916,170,2,4728313.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01917,248,9,21417883.0,0,مشتریان عادی / کم‌تراکنش
C01918,133,8,21313618.0,0,مشتریان عادی / کم‌تراکنش
C01919,372,7,20663838.0,0,مشتریان عادی / کم‌تراکنش
C01920,169,4,12583804.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01921,53,6,11920873.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01922,299,5,9549598.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01923,110,9,27218904.0,3,مشتریان وفادار پرارزش
C01924,162,5,8529583.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01925,52,7,12955234.0,0,مشتریان عادی / کم‌تراکنش
C01926,95,6,7792608.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01927,118,8,19394753.0,0,مشتریان عادی / کم‌تراکنش
C01928,193,7,17126348.0,0,مشتریان عادی / کم‌تراکنش
C01929,180,5,11941268.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01930,397,4,11671830.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01931,186,6,18680715.0,0,مشتریان عادی / کم‌تراکنش
C01932,352,3,9256883.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01933,219,5,15435823.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01934,263,7,16116671.0,0,مشتریان عادی / کم‌تراکنش
C01935,225,5,7484758.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01936,365,9,26676021.0,3,مشتریان وفادار پرارزش
C01937,20,9,18535169.0,0,مشتریان عادی / کم‌تراکنش
C01938,820,5,20690245.0,2,مشتریان در خطر ریزش
C01939,19,9,16910859.0,0,مشتریان عادی / کم‌تراکنش
C01940,25,5,11777498.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01941,4,7,10921410.0,0,مشتریان عادی / کم‌تراکنش
C01942,87,11,23082252.0,3,مشتریان وفادار پرارزش
C01943,33,3,8430484.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01944,287,11,23700028.0,3,مشتریان وفادار پرارزش
C01945,188,9,16688922.0,0,مشتریان عادی / کم‌تراکنش
C01946,95,5,15337556.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01947,307,8,15512966.0,0,مشتریان عادی / کم‌تراکنش
C01948,204,4,14321892.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01949,55,10,27154683.0,3,مشتریان وفادار پرارزش
C01950,290,8,12886639.0,0,مشتریان عادی / کم‌تراکنش
C01951,153,11,22259122.0,3,مشتریان وفادار پرارزش
C01952,449,5,10022222.0,2,مشتریان در خطر ریزش
C01953,228,7,20388496.0,0,مشتریان عادی / کم‌تراکنش
C01954,51,6,14990372.0,0,مشتریان عادی / کم‌تراکنش
C01955,304,6,11663307.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01956,413,6,14848798.0,0,مشتریان عادی / کم‌تراکنش
C01957,846,7,27910031.0,2,مشتریان در خطر ریزش
C01958,552,3,5972502.0,2,مشتریان در خطر ریزش
C01959,147,7,13355357.0,0,مشتریان عادی / کم‌تراکنش
C01960,240,6,10662276.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01961,577,7,19887087.0,2,مشتریان در خطر ریزش
C01962,60,5,7477611.0,1,مشتریان عادی / کم‌تراکنش (گروه 1)
C01963,547,12,33714356.0,3,مشتریان وفادار پرارزش
C01964,125,9,15076073.0,0,مشتریان عادی / کم‌تراکنش
C01965,1228,1,1433508.0,2,مشتریان در خطر ریزش
C01966,70,6,20095040.0,0,مشتریان عادی / کم‌تراکنش
C01967,691,5,7702851.0,2,مشتریان در خطر ریزش
