CustomerID,Purchases,TotalSpend,AvgOrder,FirstPurchase,LastPurchase,CLV
C01425,7,20577064.0,2939580.5714285714,1402-03-31,1404-03-23,30865596.0
C01426,4,7286820.0,1821705.0,1401-01-30,1405-03-19,10930230.0
C01427,6,12236608.0,2039434.6666666667,1400-08-01,1404-03-23,18354912.0
C01428,8,17541169.0,2192646.125,1400-03-23,1404-11-10,26311753.5
C01429,11,23891936.0,2171994.1818181816,1401-08-10,1404-11-08,35837904.0
C01430,4,6462105.0,1615526.25,1402-01-15,1404-12-24,9693157.5
C01431,5,16078353.0,3215670.6,1402-08-11,1404-05-30,24117529.5
C01432,10,18988767.0,1898876.7,1400-11-13,1405-06-19,28483150.5
C01433,4,6367722.0,1591930.5,1401-06-02,1405-06-18,9551583.0
C01434,3,7497767.0,2499255.6666666665,1402-02-17,1404-12-19,11246650.5
C01435,7,14953951.0,2136278.714285714,1401-02-13,1404-07-08,22430926.499999996
C01436,8,19926170.0,2490771.25,1401-07-21,1405-04-08,29889255.0
C01437,5,5842462.0,1168492.4,1400-01-12,1402-09-23,8763693.0
C01438,7,12311340.0,1758762.857142857,1401-02-15,1405-01-13,18467010.0
C01439,8,13358039.0,1669754.875,1400-03-29,1405-03-18,20037058.5
C01440,5,14863869.0,2972773.8,1401-09-16,1405-04-20,22295803.5
C01441,8,21677911.0,2709738.875,1400-05-02,1405-06-21,32516866.5
C01442,8,22983732.0,2872966.5,1400-04-25,1404-10-05,34475598.0
C01443,4,6851205.0,1712801.25,1402-03-19,1404-10-12,10276807.5
C01444,5,5242176.0,1048435.2,1403-02-06,1405-04-25,7863264.0
C01445,6,16853300.0,2808883.3333333335,1401-11-22,1403-10-30,25279950.0
C01446,3,3478857.0,1159619.0,1401-12-19,1405-03-08,5218285.5
C01447,8,15827843.0,1978480.375,1400-12-11,1405-04-27,23741764.5
C01448,6,14967890.0,2494648.3333333335,1400-11-29,1405-04-28,22451835.0
C01449,5,7889424.0,1577884.8,1400-02-18,1404-03-15,11834136.0
C01450,6,10027342.0,1671223.6666666667,1400-11-23,1404-02-09,15041013.0
C01451,5,11729520.0,2345904.0,1401-05-01,1402-01-07,17594280.0
C01452,3,6267718.0,2089239.3333333333,1400-06-25,1403-01-10,9401577.0
C01453,9,12494206.0,1388245.111111111,1400-01-17,1404-11-01,18741309.0
C01454,6,11739782.0,1956630.3333333333,1400-01-20,1405-03-06,17609673.0
C01455,8,17753393.0,2219174.125,1401-01-07,1405-05-28,26630089.5
C01456,4,15072532.0,3768133.0,1403-01-12,1405-05-14,22608798.0
C01457,7,20800991.0,2971570.1428571427,1401-08-06,1405-01-04,31201486.5
C01458,9,22395382.0,2488375.777777778,1400-05-19,1405-04-11,33593073.0
C01459,8,20290267.0,2536283.375,1400-02-24,1404-11-11,30435400.5
C01460,6,12194815.0,2032469.1666666667,1400-03-20,1404-10-06,18292222.5
C01461,5,8155653.0,1631130.6,1400-07-05,1403-03-13,12233479.5
C01462,13,29401503.0,2261654.076923077,1401-02-18,1405-02-31,44102254.5
C01463,6,13021751.0,2170291.8333333335,1400-02-20,1404-07-17,19532626.5
C01464,5,7843439.0,1568687.8,1401-04-28,1404-08-07,11765158.5
C01465,7,16577388.0,2368198.285714286,1400-04-24,1404-07-09,24866082.000000004
C01466,4,14966280.0,3741570.0,1400-11-17,1404-08-12,22449420.0
C01467,7,16293781.0,2327683.0,1401-04-31,1405-04-10,24440671.5
C01468,6,12180658.0,2030109.6666666667,1400-04-26,1405-06-30,18270987.0
C01469,6,15616692.0,2602782.0,1400-03-21,1404-05-06,23425038.0
C01470,9,26099445.0,2899938.3333333335,1400-06-18,1404-10-05,39149167.5
C01471,5,13448648.0,2689729.6,1401-03-29,1405-04-28,20172972.0
C01472,4,6554075.0,1638518.75,1400-06-10,1405-06-19,9831112.5
C01473,6,15686236.0,2614372.6666666665,1400-07-08,1405-04-06,23529354.0
C01474,7,16720044.0,2388577.714285714,1400-02-02,1404-09-23,25080065.999999996
C01475,6,12379438.0,2063239.6666666667,1400-03-17,1404-01-02,18569157.0
C01476,11,20563031.0,1869366.4545454546,1400-03-18,1404-12-11,30844546.5
C01477,6,14466114.0,2411019.0,1400-05-25,1404-11-06,21699171.0
C01478,8,20754095.0,2594261.875,1402-01-07,1405-06-14,31131142.5
C01479,8,14841870.0,1855233.75,1400-05-26,1404-09-20,22262805.0
C01480,6,15259369.0,2543228.1666666665,1401-05-30,1405-04-30,22889053.5
C01481,3,10504470.0,3501490.0,1400-01-29,1402-01-01,15756705.0
C01482,4,8619266.0,2154816.5,1400-03-04,1403-10-17,12928899.0
C01483,8,17925370.0,2240671.25,1400-12-11,1404-08-21,26888055.0
C01484,11,18412627.0,1673875.1818181819,1400-02-21,1405-03-03,27618940.5
C01485,6,10285228.0,1714204.6666666667,1400-02-31,1405-01-09,15427842.0
C01486,6,12247236.0,2041206.0,1401-06-23,1404-08-11,18370854.0
C01487,3,6801645.0,2267215.0,1400-07-04,1404-07-13,10202467.5
C01488,4,8699841.0,2174960.25,1401-01-20,1405-06-30,13049761.5
C01489,9,20645916.0,2293990.6666666665,1401-03-16,1405-06-04,30968874.0
C01490,8,21843785.0,2730473.125,1400-02-27,1403-12-23,32765677.5
C01491,8,25799965.0,3224995.625,1401-08-05,1405-06-16,38699947.5
C01492,8,13954570.0,1744321.25,1401-07-28,1404-11-02,20931855.0
C01493,3,7509756.0,2503252.0,1400-10-20,1404-09-09,11264634.0
C01494,11,27153948.0,2468540.727272727,1400-09-08,1404-12-07,40730921.99999999
C01495,3,11201703.0,3733901.0,1401-02-04,1405-04-16,16802554.5
C01496,8,21805056.0,2725632.0,1401-03-04,1405-04-23,32707584.0
C01497,8,23257215.0,2907151.875,1400-02-23,1405-06-04,34885822.5
C01498,8,15029242.0,1878655.25,1400-11-05,1405-05-11,22543863.0
C01499,10,21582562.0,2158256.2,1400-12-04,1405-05-20,32373843.0
C01500,4,8983935.0,2245983.75,1401-07-11,1404-11-04,13475902.5
C01501,7,14990775.0,2141539.285714286,1400-08-29,1405-06-13,22486162.500000004
C01502,8,18421528.0,2302691.0,1401-04-02,1405-04-16,27632292.0
C01503,11,23053447.0,2095767.9090909092,1400-02-28,1405-06-22,34580170.5
C01504,16,40428218.0,2526763.625,1400-01-21,1405-06-20,60642327.0
C01505,7,16185745.0,2312249.285714286,1400-04-19,1405-04-27,24278617.500000004
C01506,16,27924896.0,1745306.0,1400-05-21,1405-02-08,41887344.0
C01507,3,8675917.0,2891972.3333333335,1401-09-22,1402-06-07,13013875.5
C01508,3,5601752.0,1867250.6666666667,1400-07-26,1403-12-07,8402628.0
C01509,5,10298864.0,2059772.8,1400-01-24,1405-03-27,15448296.0
C01510,7,21228691.0,3032670.1428571427,1402-10-14,1405-04-15,31843036.5
C01511,9,8456323.0,939591.4444444445,1401-02-01,1405-03-23,12684484.5
C01512,4,12496588.0,3124147.0,1400-11-13,1405-04-22,18744882.0
C01513,10,24497923.0,2449792.3,1401-01-06,1405-03-12,36746884.5
C01514,5,13860653.0,2772130.6,1401-12-11,1404-11-08,20790979.5
C01515,7,14751287.0,2107326.714285714,1401-03-15,1405-03-30,22126930.499999996
C01516,5,14339000.0,2867800.0,1401-08-28,1405-05-19,21508500.0
C01517,2,1085037.0,542518.5,1404-05-04,1404-05-21,1627555.5
C01518,14,38091111.0,2720793.6428571427,1400-12-29,1405-06-21,57136666.5
C01519,14,29929294.0,2137806.714285714,1400-05-17,1405-06-21,44893940.99999999
C01520,5,10615927.0,2123185.4,1400-06-15,1404-04-07,15923890.5
C01521,9,23335637.0,2592848.5555555555,1401-09-26,1405-04-01,35003455.5
C01522,6,16640333.0,2773388.8333333335,1401-02-08,1404-09-09,24960499.5
C01523,6,13248326.0,2208054.3333333335,1401-09-02,1404-06-10,19872489.0
C01524,8,26804488.0,3350561.0,1400-01-06,1405-05-22,40206732.0
C01526,7,16856125.0,2408017.8571428573,1400-06-07,1404-03-22,25284187.5
C01527,11,14477756.0,1316159.6363636365,1400-01-28,1405-04-09,21716634.000000004
C01528,7,25279985.0,3611426.4285714286,1400-06-24,1404-12-20,37919977.5
C01529,9,26902222.0,2989135.777777778,1400-04-09,1405-02-22,40353333.0
C01530,10,23754096.0,2375409.6,1400-05-03,1405-06-08,35631144.0
C01531,10,16167191.0,1616719.1,1400-01-07,1405-04-18,24250786.5
C01532,5,11440274.0,2288054.8,1401-08-05,1404-10-25,17160411.0
C01533,5,18933434.0,3786686.8,1400-04-24,1405-06-31,28400151.0
C01534,4,11155180.0,2788795.0,1402-01-10,1405-04-21,16732770.0
C01535,9,22561802.0,2506866.888888889,1401-06-24,1405-03-03,33842703.0
C01536,7,17822937.0,2546133.8571428573,1400-08-15,1405-01-16,26734405.5
C01537,7,19143343.0,2734763.285714286,1401-01-19,1405-04-10,28715014.5
C01538,5,12571746.0,2514349.2,1400-07-03,1404-03-19,18857619.0
C01539,9,23223081.0,2580342.3333333335,1400-05-10,1405-05-20,34834621.5
C01540,10,16462324.0,1646232.4,1400-06-01,1405-06-31,24693486.0
C01541,11,22640355.0,2058214.0909090908,1400-10-06,1405-05-08,33960532.5
C01542,7,14411690.0,2058812.857142857,1401-02-17,1405-02-27,21617535.0
C01543,8,25618875.0,3202359.375,1400-01-24,1405-04-27,38428312.5
C01544,9,16773630.0,1863736.6666666667,1400-06-18,1404-11-20,25160445.0
C01545,6,12924672.0,2154112.0,1400-04-13,1403-04-26,19387008.0
C01546,4,11122492.0,2780623.0,1400-10-01,1405-02-06,16683738.0
C01547,8,16211388.0,2026423.5,1400-10-24,1405-06-01,24317082.0
C01548,6,14984763.0,2497460.5,1401-12-29,1405-05-08,22477144.5
C01549,9,24077354.0,2675261.5555555555,1401-02-27,1405-06-09,36116031.0
C01550,4,6467810.0,1616952.5,1400-10-17,1404-10-06,9701715.0
C01551,9,18673832.0,2074870.2222222222,1401-02-26,1405-06-05,28010748.0
C01552,10,18789107.0,1878910.7,1400-02-13,1404-11-30,28183660.5
C01553,12,23596952.0,1966412.6666666667,1402-05-13,1405-06-02,35395428.0
C01554,5,10372813.0,2074562.6,1401-06-13,1404-11-30,15559219.5
C01555,10,25987402.0,2598740.2,1400-11-29,1405-03-08,38981103.0
C01556,9,21550797.0,2394533.0,1400-05-12,1405-06-09,32326195.5
C01557,8,19624730.0,2453091.25,1400-12-25,1405-04-12,29437095.0
C01558,3,7902129.0,2634043.0,1400-09-10,1404-11-23,11853193.5
C01559,6,15662103.0,2610350.5,1401-12-07,1405-04-07,23493154.5
C01560,7,15264740.0,2180677.1428571427,1401-03-18,1405-01-18,22897110.0
C01561,10,23839413.0,2383941.3,1400-06-17,1405-06-11,35759119.5
C01562,9,20722967.0,2302551.888888889,1400-01-24,1405-06-09,31084450.5
C01563,8,17114733.0,2139341.625,1402-11-19,1405-05-08,25672099.5
C01564,8,19951919.0,2493989.875,1400-03-05,1403-11-06,29927878.5
C01565,8,14614587.0,1826823.375,1400-01-08,1405-04-28,21921880.5
C01566,5,8253840.0,1650768.0,1402-02-22,1404-03-26,12380760.0
C01567,6,21356805.0,3559467.5,1400-12-20,1404-11-16,32035207.5
C01568,5,7876017.0,1575203.4,1403-08-02,1405-05-18,11814025.5
C01569,8,16642503.0,2080312.875,1400-10-25,1404-08-30,24963754.5
C01570,4,4093886.0,1023471.5,1401-02-26,1405-04-14,6140829.0
C01571,2,8835893.0,4417946.5,1405-03-03,1405-03-15,13253839.5
C01572,5,12093815.0,2418763.0,1400-06-30,1404-07-03,18140722.5
C01573,6,15071446.0,2511907.6666666665,1400-07-04,1404-12-24,22607169.0
C01574,8,25713931.0,3214241.375,1400-02-02,1404-11-15,38570896.5
C01575,7,22313002.0,3187571.714285714,1400-04-26,1405-02-03,33469503.0
C01576,2,5833331.0,2916665.5,1403-02-20,1405-04-24,8749996.5
C01577,9,23475899.0,2608433.222222222,1402-05-06,1405-06-25,35213848.5
C01578,9,22907338.0,2545259.777777778,1400-12-15,1404-11-05,34361007.0
C01579,11,27595375.0,2508670.4545454546,1400-01-25,1405-04-17,41393062.5
C01580,5,15546186.0,3109237.2,1403-10-09,1405-05-09,23319279.0
C01581,5,10548769.0,2109753.8,1400-05-29,1404-02-07,15823153.5
C01582,12,33853641.0,2821136.75,1400-01-01,1405-01-08,50780461.5
C01583,8,16511382.0,2063922.75,1401-05-17,1405-02-21,24767073.0
C01584,8,13932380.0,1741547.5,1401-02-31,1404-12-13,20898570.0
C01585,6,12054461.0,2009076.8333333333,1400-07-08,1405-04-27,18081691.5
C01586,8,17166886.0,2145860.75,1401-12-05,1405-06-30,25750329.0
C01587,5,6914920.0,1382984.0,1400-06-22,1405-04-10,10372380.0
C01588,12,20689898.0,1724158.1666666667,1401-06-07,1404-11-21,31034847.0
C01589,4,7946315.0,1986578.75,1401-03-03,1405-03-04,11919472.5
C01590,7,18934182.0,2704883.1428571427,1401-11-14,1405-05-03,28401273.0
C01591,4,8206603.0,2051650.75,1400-08-27,1404-09-23,12309904.5
C01592,6,13230719.0,2205119.8333333335,1400-03-12,1404-06-16,19846078.5
C01593,8,17458368.0,2182296.0,1400-07-14,1405-03-28,26187552.0
C01594,4,14942596.0,3735649.0,1400-01-07,1404-10-03,22413894.0
C01595,9,19334420.0,2148268.888888889,1400-01-22,1404-06-14,29001630.0
C01596,7,14141230.0,2020175.7142857143,1400-01-10,1404-09-21,21211845.0
C01597,4,10343392.0,2585848.0,1400-05-19,1403-09-15,15515088.0
C01598,5,6755807.0,1351161.4,1402-04-10,1404-10-29,10133710.5
C01599,6,13811884.0,2301980.6666666665,1402-11-25,1404-10-11,20717826.0
C01600,13,30936064.0,2379697.230769231,1400-12-19,1405-05-27,46404096.00000001
C01601,7,12844168.0,1834881.142857143,1401-07-26,1404-07-27,19266252.0
C01602,7,10745248.0,1535035.4285714286,1400-06-15,1404-07-23,16117872.0
C01603,4,8165220.0,2041305.0,1400-06-07,1405-04-29,12247830.0
C01604,3,9603834.0,3201278.0,1402-08-29,1404-04-12,14405751.0
C01605,12,25966133.0,2163844.4166666665,1400-02-25,1405-06-03,38949199.5
C01606,9,23459358.0,2606595.3333333335,1400-12-24,1405-03-21,35189037.0
C01607,8,15459320.0,1932415.0,1401-01-13,1405-03-25,23188980.0
C01608,4,7925392.0,1981348.0,1401-01-29,1404-04-23,11888088.0
C01609,4,7429850.0,1857462.5,1401-07-10,1404-12-11,11144775.0
C01610,12,30913314.0,2576109.5,1400-04-24,1405-02-23,46369971.0
C01611,7,18059427.0,2579918.1428571427,1400-02-21,1405-02-20,27089140.5
C01612,5,15329406.0,3065881.2,1400-02-26,1402-04-17,22994109.0
C01613,11,26469944.0,2406358.5454545454,1400-02-20,1405-06-28,39704916.0
C01614,11,25781722.0,2343792.909090909,1400-10-28,1404-08-04,38672583.0
C01615,9,26685655.0,2965072.777777778,1400-10-02,1404-07-14,40028482.5
C01616,7,17815767.0,2545109.5714285714,1400-01-25,1403-10-04,26723650.5
C01617,5,17309752.0,3461950.4,1402-10-24,1405-04-14,25964628.0
C01618,8,16523053.0,2065381.625,1401-04-28,1405-01-26,24784579.5
C01619,10,24783367.0,2478336.7,1400-11-30,1404-01-25,37175050.5
C01620,8,14348942.0,1793617.75,1400-12-18,1404-01-24,21523413.0
C01621,14,29821581.0,2130112.9285714286,1400-05-14,1405-04-28,44732371.5
C01622,3,9191045.0,3063681.6666666665,1401-05-30,1404-06-18,13786567.5
C01623,5,10272300.0,2054460.0,1400-10-16,1404-12-14,15408450.0
C01624,10,23144330.0,2314433.0,1400-03-14,1405-01-18,34716495.0
C01625,7,19363978.0,2766282.5714285714,1401-04-08,1405-04-20,29045967.0
C01626,7,11371284.0,1624469.142857143,1402-11-23,1405-03-09,17056926.0
C01627,7,11103010.0,1586144.2857142857,1402-01-06,1405-05-29,16654515.0
C01628,8,18959941.0,2369992.625,1401-09-14,1405-04-31,28439911.5
C01629,7,17729382.0,2532768.8571428573,1401-01-09,1404-03-22,26594073.0
C01630,7,26065880.0,3723697.1428571427,1401-07-19,1405-03-23,39098820.0
C01631,5,9079563.0,1815912.6,1400-07-07,1404-08-15,13619344.5
C01632,11,26582176.0,2416561.4545454546,1400-01-06,1405-04-27,39873264.0
C01633,8,22213879.0,2776734.875,1400-03-10,1404-06-01,33320818.5
C01634,10,18826982.0,1882698.2,1400-01-10,1405-04-26,28240473.0
C01635,5,9438742.0,1887748.4,1400-03-28,1405-03-05,14158113.0
C01636,8,18197820.0,2274727.5,1401-06-21,1405-06-22,27296730.0
C01637,10,21224951.0,2122495.1,1400-12-01,1405-03-27,31837426.5
C01638,6,7572169.0,1262028.1666666667,1400-11-24,1404-07-03,11358253.5
C01639,7,12286980.0,1755282.857142857,1400-02-04,1405-04-07,18430470.0
C01640,7,21745448.0,3106492.5714285714,1400-01-10,1404-02-25,32618172.0
C01641,11,22849081.0,2077189.1818181819,1401-09-13,1404-09-07,34273621.5
C01642,6,8624414.0,1437402.3333333333,1404-02-31,1404-12-26,12936621.0
C01643,2,3627266.0,1813633.0,1401-12-25,1404-04-10,5440899.0
C01644,4,11927017.0,2981754.25,1400-11-01,1405-06-20,17890525.5
C01645,6,16105931.0,2684321.8333333335,1400-02-04,1403-08-24,24158896.5
C01646,6,16483818.0,2747303.0,1400-04-05,1405-03-26,24725727.0
C01647,6,13528248.0,2254708.0,1400-03-20,1404-12-18,20292372.0
C01648,7,10443579.0,1491939.857142857,1401-12-09,1403-12-22,15665368.5
C01649,3,10836871.0,3612290.3333333335,1402-04-13,1405-01-29,16255306.5
C01650,10,16083200.0,1608320.0,1400-06-22,1405-02-30,24124800.0
C01651,6,14499587.0,2416597.8333333335,1400-09-04,1404-07-21,21749380.5
C01652,10,27580422.0,2758042.2,1400-12-18,1405-05-31,41370633.0
C01653,8,22457806.0,2807225.75,1400-04-08,1405-04-02,33686709.0
C01654,4,10276772.0,2569193.0,1400-03-13,1405-06-25,15415158.0
C01655,2,7179652.0,3589826.0,1404-10-27,1405-05-04,10769478.0
C01656,8,23828497.0,2978562.125,1400-11-24,1404-05-19,35742745.5
C01657,7,24228889.0,3461269.8571428573,1400-04-25,1405-05-09,36343333.5
C01658,7,13497770.0,1928252.857142857,1400-05-15,1404-06-03,20246655.0
C01659,5,8323532.0,1664706.4,1400-12-04,1404-09-08,12485298.0
C01660,6,11685477.0,1947579.5,1401-04-02,1405-05-29,17528215.5
C01661,8,16472897.0,2059112.125,1400-06-05,1404-09-16,24709345.5
C01662,8,21716848.0,2714606.0,1401-08-25,1405-03-28,32575272.0
C01663,8,13470254.0,1683781.75,1400-03-20,1405-06-06,20205381.0
C01664,11,27088636.0,2462603.272727273,1400-12-15,1405-06-29,40632954.00000001
C01665,4,14303723.0,3575930.75,1401-11-21,1405-05-04,21455584.5
C01666,7,14791492.0,2113070.285714286,1400-03-20,1404-07-11,22187238.000000004
C01667,7,17973662.0,2567666.0,1400-01-15,1405-03-08,26960493.0
C01668,4,4905603.0,1226400.75,1400-07-05,1405-03-04,7358404.5
C01669,3,9419051.0,3139683.6666666665,1401-06-12,1403-12-18,14128576.5
C01670,4,6608300.0,1652075.0,1402-01-10,1404-01-31,9912450.0
C01671,4,6894764.0,1723691.0,1403-05-27,1404-07-25,10342146.0
C01672,7,15656183.0,2236597.5714285714,1400-01-16,1404-05-27,23484274.5
C01673,4,9289518.0,2322379.5,1400-06-02,1405-01-05,13934277.0
C01674,2,4893164.0,2446582.0,1401-05-28,1405-02-30,7339746.0
C01675,13,30632516.0,2356347.3846153845,1400-08-19,1405-03-20,45948774.0
C01676,10,28990068.0,2899006.8,1400-09-07,1405-06-17,43485102.0
C01677,8,18399356.0,2299919.5,1400-05-30,1405-01-26,27599034.0
C01678,4,9517631.0,2379407.75,1403-06-29,1405-05-27,14276446.5
C01679,3,5760391.0,1920130.3333333333,1400-09-06,1402-08-20,8640586.5
C01680,10,17105722.0,1710572.2,1401-03-31,1404-11-12,25658583.0
C01681,9,19887236.0,2209692.888888889,1400-05-06,1404-04-14,29830854.0
C01682,6,8451407.0,1408567.8333333333,1400-11-28,1404-09-26,12677110.5
C01683,8,12190699.0,1523837.375,1401-03-01,1405-04-06,18286048.5
C01684,8,12246548.0,1530818.5,1400-04-01,1405-01-04,18369822.0
C01685,6,9099625.0,1516604.1666666667,1400-11-29,1405-06-30,13649437.5
C01686,6,13945879.0,2324313.1666666665,1400-12-15,1404-10-23,20918818.5
C01687,10,21556222.0,2155622.2,1400-03-06,1404-07-06,32334333.0
C01688,8,27716985.0,3464623.125,1402-04-10,1403-11-18,41575477.5
C01689,5,11103629.0,2220725.8,1403-11-10,1405-05-15,16655443.5
C01690,9,29951263.0,3327918.111111111,1402-09-19,1405-05-23,44926894.5
C01691,6,13640508.0,2273418.0,1402-02-02,1404-01-24,20460762.0
C01692,3,11257386.0,3752462.0,1402-01-14,1405-06-25,16886079.0
C01693,10,22870191.0,2287019.1,1400-10-28,1404-10-27,34305286.5
C01694,6,17349164.0,2891527.3333333335,1400-06-26,1404-12-11,26023746.0
C01695,8,19043545.0,2380443.125,1400-05-31,1404-12-21,28565317.5
C01696,6,10312403.0,1718733.8333333333,1400-12-22,1405-04-03,15468604.5
C01697,6,14530932.0,2421822.0,1402-01-03,1405-02-12,21796398.0
C01698,3,7341344.0,2447114.6666666665,1400-12-04,1403-07-02,11012016.0
C01699,5,9314427.0,1862885.4,1400-10-03,1404-01-26,13971640.5
C01700,7,12785721.0,1826531.5714285714,1401-01-15,1404-08-16,19178581.5
C01701,5,16845496.0,3369099.2,1400-11-07,1404-10-21,25268244.0
C01702,13,28830703.0,2217746.3846153845,1401-11-29,1405-05-25,43246054.5
C01703,2,3968857.0,1984428.5,1404-02-15,1404-09-26,5953285.5
C01704,3,11281800.0,3760600.0,1400-07-30,1403-05-04,16922700.0
C01705,9,16419089.0,1824343.2222222222,1401-01-28,1405-02-26,24628633.5
C01706,5,9580320.0,1916064.0,1400-01-08,1403-10-06,14370480.0
C01707,7,12864897.0,1837842.4285714286,1400-05-23,1405-03-21,19297345.5
C01708,8,15509228.0,1938653.5,1402-09-19,1405-06-19,23263842.0
C01709,5,10921101.0,2184220.2,1401-01-07,1404-12-29,16381651.5
C01710,3,2261880.0,753960.0,1402-02-17,1403-09-10,3392820.0
C01711,9,20632022.0,2292446.888888889,1400-02-15,1405-06-07,30948033.0
C01712,9,29999396.0,3333266.222222222,1400-06-15,1405-04-31,44999094.0
C01713,7,22563416.0,3223345.1428571427,1401-04-19,1404-12-08,33845124.0
C01714,3,4787816.0,1595938.6666666667,1400-11-30,1403-10-29,7181724.0
C01715,7,10386675.0,1483810.7142857143,1400-12-29,1404-08-13,15580012.5
C01716,9,20596601.0,2288511.222222222,1401-01-07,1405-05-29,30894901.5
C01717,8,16916589.0,2114573.625,1401-04-27,1405-06-09,25374883.5
C01718,8,23069775.0,2883721.875,1400-01-04,1404-08-03,34604662.5
C01719,4,10792872.0,2698218.0,1401-05-22,1404-07-08,16189308.0
C01720,7,17505727.0,2500818.1428571427,1400-01-13,1404-10-22,26258590.5
C01721,9,20642322.0,2293591.3333333335,1400-01-09,1405-03-27,30963483.0
C01722,7,9443358.0,1349051.142857143,1400-01-18,1405-05-11,14165037.0
C01723,7,18798471.0,2685495.8571428573,1401-04-18,1404-10-21,28197706.5
C01724,8,16072235.0,2009029.375,1400-03-19,1405-05-05,24108352.5
C01725,12,29376287.0,2448023.9166666665,1401-03-23,1404-11-29,44064430.5
C01726,7,11646488.0,1663784.0,1401-03-12,1404-10-17,17469732.0
C01727,7,16040041.0,2291434.4285714286,1400-06-11,1405-03-16,24060061.5
C01728,3,9075725.0,3025241.6666666665,1400-03-08,1405-02-03,13613587.5
C01729,3,7655980.0,2551993.3333333335,1400-03-09,1404-05-19,11483970.0
C01730,8,18462505.0,2307813.125,1400-08-30,1405-01-04,27693757.5
C01731,12,28488197.0,2374016.4166666665,1400-07-14,1404-11-15,42732295.5
C01732,7,9360502.0,1337214.5714285714,1400-06-26,1403-12-26,14040753.0
C01733,7,11609475.0,1658496.4285714286,1400-03-08,1404-07-28,17414212.5
C01734,8,9435965.0,1179495.625,1401-09-15,1405-04-29,14153947.5
C01735,8,9969030.0,1246128.75,1400-02-11,1404-11-13,14953545.0
C01736,4,14927454.0,3731863.5,1400-02-03,1403-05-30,22391181.0
C01737,5,8797232.0,1759446.4,1400-02-18,1404-08-08,13195848.0
C01738,8,13935712.0,1741964.0,1400-09-27,1404-12-09,20903568.0
C01739,9,22754112.0,2528234.6666666665,1401-08-06,1404-04-29,34131168.0
C01740,12,21599441.0,1799953.4166666667,1400-08-17,1405-05-29,32399161.5
C01741,5,19281104.0,3856220.8,1400-02-21,1405-04-08,28921656.0
C01742,5,11352199.0,2270439.8,1401-11-26,1404-10-30,17028298.5
C01743,11,20445782.0,1858707.4545454546,1400-07-14,1405-02-14,30668673.0
C01744,8,22981756.0,2872719.5,1402-02-19,1405-05-28,34472634.0
C01745,9,14718411.0,1635379.0,1400-01-03,1404-10-17,22077616.5
C01746,4,8238884.0,2059721.0,1402-12-18,1405-05-10,12358326.0
C01747,8,15230922.0,1903865.25,1400-02-01,1404-11-25,22846383.0
C01748,7,21098934.0,3014133.4285714286,1401-01-27,1405-01-31,31648401.0
C01749,4,6732759.0,1683189.75,1401-05-07,1404-10-25,10099138.5
C01750,12,31194507.0,2599542.25,1400-01-05,1405-05-26,46791760.5
C01751,2,7914298.0,3957149.0,1400-11-09,1403-11-04,11871447.0
C01752,8,24893197.0,3111649.625,1401-01-01,1404-04-05,37339795.5
C01753,5,10548380.0,2109676.0,1400-12-12,1403-05-12,15822570.0
C01754,8,21772234.0,2721529.25,1402-01-20,1405-06-22,32658351.0
C01755,5,17246697.0,3449339.4,1400-06-02,1405-02-13,25870045.5
C01756,9,18899270.0,2099918.888888889,1401-07-15,1405-04-15,28348905.0
C01757,9,25824213.0,2869357.0,1401-12-04,1405-01-28,38736319.5
C01758,3,3462198.0,1154066.0,1400-09-08,1404-01-13,5193297.0
C01759,10,26556145.0,2655614.5,1400-11-30,1405-06-08,39834217.5
C01760,7,10334549.0,1476364.142857143,1400-04-01,1405-04-19,15501823.5
C01761,4,10173997.0,2543499.25,1402-09-11,1405-06-13,15260995.5
C01762,11,20345900.0,1849627.2727272727,1402-01-25,1405-04-13,30518850.0
C01763,2,3314191.0,1657095.5,1400-01-18,1403-02-12,4971286.5
C01764,8,18089837.0,2261229.625,1400-10-20,1404-07-17,27134755.5
C01765,6,11199141.0,1866523.5,1400-04-04,1404-09-22,16798711.5
C01766,6,15630167.0,2605027.8333333335,1400-06-19,1404-05-24,23445250.5
C01767,7,18130342.0,2590048.8571428573,1400-09-11,1404-11-01,27195513.0
C01768,10,18408469.0,1840846.9,1400-07-11,1405-06-30,27612703.5
C01769,6,16363986.0,2727331.0,1400-06-22,1405-04-09,24545979.0
C01770,5,17960674.0,3592134.8,1401-05-30,1405-03-09,26941011.0
C01771,10,28973356.0,2897335.6,1400-01-13,1405-04-29,43460034.0
C01772,3,7449787.0,2483262.3333333335,1400-06-22,1405-04-27,11174680.5
C01773,12,44036455.0,3669704.5833333335,1400-11-23,1405-04-14,66054682.5
C01774,3,5417573.0,1805857.6666666667,1400-12-19,1404-05-11,8126359.5
C01775,9,27946836.0,3105204.0,1400-01-08,1404-08-18,41920254.0
C01776,8,20256388.0,2532048.5,1401-01-14,1405-05-02,30384582.0
C01777,7,15189137.0,2169876.714285714,1400-01-10,1403-12-19,22783705.499999996
C01778,6,15235252.0,2539208.6666666665,1401-01-10,1404-01-19,22852878.0
C01779,7,11777888.0,1682555.4285714286,1400-01-21,1404-03-13,17666832.0
C01780,10,21222770.0,2122277.0,1400-07-20,1405-06-16,31834155.0
